,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
371,1003.04560919,1009.5572709,1026.62698621,1062.03062228,58.9850130847,0.0,5.60045436748,27.4840972899,6.51166170841,11.4692609403,7.9195387786,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
372,1007.3995611,1009.20431677,1072.26787308,1073.97386562,66.5743045173,0.0,34.7776244077,0.0,1.80475566709,28.2859319049,1.70599253762,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
373,1014.86732631,1021.05042145,1068.06573931,1102.85719661,87.989870293,0.0,47.0153178658,7.12912395899,6.18309513352,0.0,27.6623333347,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
374,1019.43991158,1025.15789459,1028.0435701,1050.4491761,31.0092645174,0.0,0.0,0.0,5.71798301325,2.88567550621,22.4056059979,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0
375,1021.89116525,1022.59870636,1101.120047,1101.62724455,79.7360792985,0.0,55.1562460361,0.0,0.707541105639,23.3650946101,0.50719754667,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
376,1023.43437518,1036.73100595,1113.68791824,1129.19417986,105.759804681,0.0,31.334733363,0.0,13.296630768,45.6221789234,15.5062616263,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
377,1026.65840746,1026.85123644,1093.13103632,1100.15091673,73.4925092754,0.0,23.0081008506,0.0,0.192828980346,43.2716990329,7.01988041153,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
378,1032.7408861,1037.87081594,1037.97039753,1055.60953656,22.8686504615,0.0,0.0,12.4787785651,5.12992984148,0.0995815866217,5.16036046826,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0
379,1034.95313386,1035.91552655,1040.91046954,1068.47705567,33.5239218094,0.0,0.0,21.1201527335,0.962392694439,4.99494299237,6.44643338909,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
380,1043.48769805,1048.17106348,1049.95598428,1070.27587339,26.7881753418,0.0,0.0,18.5210713907,4.68336542469,1.78492079941,1.79881772705,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0
381,1045.77014556,1047.85376511,1072.26787308,1131.95175009,86.1816045304,0.0,24.4141079728,1.70599253762,2.08361955124,0.0,57.9778844687,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
382,1047.47097886,1050.03754403,1138.26977627,1142.4852896,95.014310745,0.0,43.0934922913,0.0,2.56656517422,45.1387399439,4.21551333569,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0
383,1047.65139726,1087.66458786,1087.66458786,1099.93839251,52.2869952445,0.0,0.0,0.958014252322,40.0131905942,0.0,11.315790398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
384,1049.64533649,1083.62384055,1097.07894248,1179.55490065,129.909564161,0.0,0.0,67.6324501264,33.9785040585,13.4551019319,14.8435080444,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
385,1053.87454423,1069.44967547,1137.59883622,1142.38809018,88.5135459455,0.0,44.2382427629,0.0,15.5751312437,23.9109179824,4.78925395651,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
