Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
426,1193.220773,1344.740631,1645.763531,1730.189763,536.9689899,118.5579567,296.9571917,79.58432605,17.96190144,4.065708012,4.841905926,14,30,0,0,8,0,0,0,1
427,1206.68998,1340.893545,1641.697823,1725.347857,518.6578769,108.9713584,290.7420284,66.30295588,14.23220708,9.062248968,17.34707818,14,30,0,0,7,0,0,0,1
428,1208.79705,1378.501726,1653.826403,1739.013652,530.2166017,132.0964954,267.2618047,76.36336013,0.608180754,2.062871849,8.823888935,15,30,0,0,7,0,0,0,1
429,1209.941114,1384.792706,1656.880585,1749.938994,539.99788,134.7995168,269.0336968,82.13306654,7.052074772,3.054182526,10.92534258,16,30,0,0,8,0,0,0,1
581,1671.420826,1679.261718,2064.848405,2083.560823,412.1399969,0,361.0714567,13.4907394,7.840891449,24.51523058,5.221678778,0,26,26,26,1,1,3,1,0
569,1631.225173,1648.073621,2040.333174,2078.339144,447.1139711,0,376.791794,37.24406252,16.84844836,15.46775882,0.761907463,0,28,25,26,0,2,2,1,0
432,1222.314002,1388.176989,1667.074634,1756.170174,533.8561712,156.1877238,268.7035962,82.86435998,5.675262851,9.194049138,6.231179278,16,30,0,0,8,0,0,0,1
433,1230.447448,1410.870417,1702.99446,1771.80984,541.3623921,154.3452575,279.7518202,57.19298865,6.077711226,12.37222241,11.62239205,16,30,0,0,6,0,0,0,1
560,1610.251214,1641.673538,2024.865415,2077.577237,467.3260228,0,383.1918774,27.03050927,31.42232406,0,25.68131206,0,25,27,26,2,1,3,1,0
435,1232.588799,1406.482212,1690.622237,1760.187448,527.5986493,155.58819,260.5924225,65.54793628,1.305222794,14.54760298,4.017274778,17,30,0,0,7,0,0,0,1
559,1603.318145,1615.48925,2058.970589,2073.211676,469.8935307,0,425.2090031,9.572561811,12.17110485,18.2723356,4.668525272,0,27,26,26,0,1,3,0,0
437,1237.133635,1440.630325,1710.005295,1772.217958,535.0843223,169.3485764,262.3641347,61.80454492,14.14811327,7.010835775,0.408117314,17,30,0,0,6,0,0,0,1
525,1496.949907,1514.516171,2015.140113,2068.546458,571.5965517,0,500.6239429,17.12152019,17.56626386,0,36.28482476,0,26,25,25,3,0,1,2,0
557,1598.648697,1600.86196,2040.698253,2068.54315,469.8944537,0,411.3018649,13.12269938,2.213263222,28.53442815,14.72219804,0,26,26,25,0,3,2,0,0
440,1262.681159,1442.439178,1713.398246,1776.561782,513.8806224,148.1892578,267.5661174,58.81971158,16.56876103,3.392950658,4.343823988,15,30,0,0,7,0,0,0,1
551,1577.777751,1585.837299,2012.163825,2053.820952,476.0432016,0,421.0519648,20.03662062,8.059547926,5.274561304,21.62050691,0,25,25,25,3,0,0,0,0
442,1270.683382,1442.952251,1723.765851,1779.426865,508.7434838,169.9469434,270.4459948,52.79593107,2.321926331,10.3676045,2.865083743,15,29,0,0,8,0,0,0,1
558,1599.297889,1605.200514,2024.865415,2051.895925,452.5980361,0,398.9164803,21.69474102,5.902625537,20.74842096,5.335768253,0,26,26,26,2,0,3,1,0
444,1279.010143,1452.146682,1726.907223,1790.387856,511.3777131,163.429035,271.6191687,52.51964286,9.707503806,1.141371946,10.96099075,14,29,0,0,8,0,0,0,1
552,1585.391987,1589.775318,2004.116994,2046.560156,461.1681693,0,407.7869572,4.151517544,4.383331148,6.55471895,38.29164444,0,25,25,25,3,0,0,1,0
524,1492.51017,1507.044465,2015.140113,2032.261634,539.7514635,0,508.0956489,0.194054181,14.53429444,0,16.92746601,0,26,25,25,3,0,0,2,0
544,1547.276738,1551.930983,2006.889264,2032.200446,484.9237074,0,416.4040587,24.70460293,4.654244856,38.55422199,0.606578989,0,28,26,27,3,1,0,0,0
448,1288.877277,1477.241738,1741.988102,1793.730604,504.853327,154.0749743,260.783987,49.19630189,34.2894871,2.96237609,2.546200602,14,30,0,0,8,0,0,0,1
540,1534.836519,1542.74074,1968.335042,2031.593867,496.757348,0,403.129386,52.12087153,7.904221155,22.46491598,11.13795339,0,27,27,26,4,0,0,0,0
450,1291.755402,1468.206035,1738.025726,1791.184403,499.4290017,160.3912801,258.7011876,52.36213068,3.059353061,7.118502939,0.796547307,14,30,0,0,8,0,0,0,1
451,1292.407046,1481.033488,1766.313076,1794.016895,501.6098495,175.7989892,260.9546135,27.41752824,3.827453173,16.32497426,0.28629124,15,30,0,0,6,0,0,0,1
452,1295.5572,1507.823113,1791.208474,1813.184427,517.6272267,181.6845384,277.5169295,18.58609664,27.58137499,5.868430903,3.389856241,16,30,0,0,3,0,0,0,1
535,1514.952851,1538.49788,1945.870126,2020.455913,505.5030625,1.346451815,391.2619867,67.01641229,22.19857739,16.11025903,7.569375215,0,27,26,26,4,0,0,0,0
521,1470.249064,1486.397104,2015.140113,2015.334168,545.0851037,0,497.5405215,0,16.14803952,31.20248852,0.194054181,0,25,25,25,3,0,0,2,0
536,1515.87317,1525.189503,1929.759867,2012.886538,497.0133684,5.530821846,381.8641353,79.6812295,3.78551119,22.70622874,3.445441826,1,27,26,26,4,2,0,0,0
534,1513.672769,1521.403991,1907.053638,2009.441096,495.7683268,0.843401315,353.2690463,94.73149305,6.887820778,32.38060013,7.655965187,0,26,26,26,4,2,0,0,0
549,1567.821059,1586.72753,1997.562276,2008.268512,440.4474531,0,407.627003,5.957507132,18.90647121,3.207742458,4.748729362,0,27,26,25,4,0,0,1,0
545,1551.252938,1573.671859,1994.354533,2003.519783,452.2668443,0,399.4297187,0,22.41892074,21.25295532,9.16524959,0,26,26,26,4,0,0,1,0
459,1313.995521,1493.819332,1782.713061,1795.963737,481.9682163,167.0379676,272.4937438,11.30383479,1.785843908,16.39998469,1.94684155,14,30,0,0,3,0,0,0,1
528,1499.038378,1516.299302,1874.673038,2001.785131,502.7467524,0,358.3737353,100.6617254,17.26092397,0,26.45036774,0,26,25,25,6,4,0,0,0
461,1317.701877,1500.266278,1785.340043,1809.794571,492.092694,176.1174555,282.4467827,10.62369391,1.446945813,2.626982432,13.83083363,14,30,0,0,4,0,0,0,1
511,1448.302449,1466.576875,1983.937625,1989.231781,540.9293321,6.743458378,497.2552763,0,11.53096765,20.10547361,5.294156224,3,23,23,22,4,0,0,2,0
463,1322.827512,1514.944437,1794.400085,1816.334604,493.5070919,177.4387659,276.264037,18.78434143,12.67815906,3.191611451,3.150177074,15,30,0,0,2,0,0,0,1
541,1542.073881,1554.014447,1973.101578,1980.458346,438.3844656,0,401.5721563,0,11.94056588,17.51497466,7.356768687,0,27,27,27,5,0,0,1,0
519,1469.503281,1489.716028,1874.673038,1975.334763,505.831482,0,337.1775043,87.58661352,20.21274643,47.77950589,13.07511192,0,25,25,25,5,4,0,0,0
466,1331.660368,1540.391259,1808.285899,1820.116329,488.4559608,176.1627456,254.0088266,8.048704538,27.56814531,13.88581397,3.781724859,16,30,0,0,2,0,0,0,1
529,1504.104792,1532.476986,1955.586603,1968.510435,464.4056427,0,413.124931,0,28.37219358,9.984686037,12.92383206,0,26,25,25,5,0,0,1,0
468,1346.137993,1555.23575,1816.932263,1832.661337,486.5233434,168.8064436,258.8244021,15.35585599,26.2913134,2.872110397,0.373218044,15,30,0,0,1,0,0,0,1
469,1353.716768,1551.356251,1814.060152,1832.288119,478.5713507,186.6744908,256.9296479,6.056176332,10.96499267,5.774253064,12.17179006,16,30,0,0,1,0,0,0,1
514,1455.28109,1460.205892,1963.832151,1964.993495,509.7124043,0.702867889,487.5581048,0,4.221933577,16.06815477,1.161343321,1,23,23,23,4,0,0,2,0
516,1458.432147,1482.530691,1826.893532,1962.259651,503.8275038,0.890397482,344.3628412,111.8083914,23.2081457,0,23.55772803,1,24,24,23,5,5,0,0,0
510,1448.165579,1455.57515,1947.763997,1952.773752,504.6081732,5.395363964,491.926795,1.383981831,2.01420698,0.262052035,3.62577333,2,23,22,22,5,0,0,2,0
499,1430.641926,1450.081121,1947.501945,1949.147978,518.5060523,0,487.1498926,0,19.4391947,10.27093114,1.646033866,0,20,20,20,5,0,0,2,0
533,1513.613729,1529.154326,1945.601917,1946.836448,433.2227198,0,387.8876922,0,15.54059727,28.55989893,1.234531387,0,26,26,25,4,0,0,1,0
526,1497.747305,1505.674476,1917.042018,1942.704659,444.957354,0,372.1090043,15.81858134,7.92717059,39.25853773,9.844059972,0,26,25,25,5,1,0,1,0
501,1438.692508,1446.071846,1937.231013,1941.846666,503.1541585,0,455.3882321,0,7.379338806,35.77093492,4.615652706,0,21,21,20,5,0,0,2,0
500,1431.877239,1460.864068,1826.893532,1938.701923,506.8246844,0.415601212,349.2648957,98.51654284,28.57122832,16.76456779,13.29184854,0,21,20,20,4,5,0,0,0
478,1377.811583,1568.658428,1825.451398,1836.538153,458.7265696,173.544668,248.2738351,7.209938863,6.302176248,8.519135173,3.876816273,17,30,0,0,1,0,0,0,1
523,1487.74112,1503.459549,1877.78348,1932.860599,445.119479,0,366.9263958,53.25613177,15.71842876,7.39753537,1.820987299,0,25,25,25,7,4,0,1,0
480,1379.723682,1599.502703,1852.733083,1883.122602,503.3989204,175.5120683,247.0242323,24.64202691,37.26695301,6.206147765,5.747492127,17,30,0,0,1,0,0,0,1
518,1465.400774,1465.701497,1870.385945,1931.039612,465.6388377,0,404.6844476,36.74735078,0.300722939,0,23.90631637,0,25,24,24,5,4,0,1,0
503,1441.904691,1458.494196,1810.128964,1925.410075,483.5053837,4.167155464,351.6347683,81.97464223,12.4223493,0,33.3064684,1,21,21,21,3,4,1,0,0
515,1458.182173,1462.600881,1870.385945,1907.133296,448.9511226,0.312022549,378.5883725,36.66164488,4.106685007,29.19669179,0.085705894,0,24,23,23,5,3,0,1,0
484,1398.054286,1590.821204,1826.485404,1839.661903,441.6076173,170.604142,234.6301935,10.05274891,22.16277675,1.034006222,3.123749928,16,30,0,0,2,0,0,0,1
485,1402.310102,1591.745467,1834.538259,1843.268846,440.9587445,188.5111028,234.7399375,5.123644482,0.924262185,8.05285436,3.606943103,17,29,0,0,1,0,0,0,1
486,1405.000393,1596.559396,1839.57474,1866.559493,461.5591008,186.745074,237.978862,3.694105744,4.813929869,5.036481841,23.29064735,18,30,0,0,1,0,0,0,1
509,1447.711949,1459.322545,1841.189253,1907.04759,459.335641,2.369171825,367.1800158,64.54928693,9.241424161,14.68669253,1.309049736,1,22,22,22,5,3,0,1,0
513,1453.987724,1455.983958,1826.502561,1905.73854,451.7508159,1.587425221,337.8306956,65.58822577,0.408808728,32.68790692,13.64775369,1,23,23,23,4,4,0,1,0
489,1410.266791,1597.361938,1846.526936,1877.37511,467.1083192,186.2926054,242.212802,20.03255779,0.802541903,6.952195303,10.81561689,18,30,0,0,0,0,0,0,1
491,1412.869466,1429.385129,1901.460078,1902.158269,489.2888033,0.168687465,459.5151527,0,16.34697581,12.5597966,0.698190769,0,20,19,19,4,4,0,2,0
483,1389.797448,1420.244226,1888.900282,1893.733277,503.9358296,0,433.4288459,0,30.44677808,35.22721023,4.832995416,0,19,18,19,6,5,0,2,0
492,1417.644126,1608.793525,1861.899035,1888.281614,470.6374879,179.7178128,243.9395582,21.22356771,0.431586781,9.165951326,5.159011046,18,30,0,0,2,0,0,0,1
507,1445.424459,1453.560943,1810.128964,1892.103606,446.6791472,1.290071529,338.7248226,79.28565505,6.846411935,17.8431989,2.688987175,2,22,21,21,2,4,1,0,0
508,1446.353053,1455.045907,1793.814654,1892.090786,445.7377334,2.829037323,338.7687463,77.52539778,5.863817076,0,20.75073492,1,22,22,21,4,5,0,1,0
495,1424.012708,1609.429352,1866.715915,1888.474178,464.4614704,175.4899957,252.4696825,21.56569878,1.9266489,4.816879971,0.192564531,19,30,0,0,2,0,0,0,1
496,1428.105038,1632.619851,1876.825332,1919.514048,491.4090099,180.6884869,244.0497365,31.38501781,12.82632566,0.155745139,11.30369795,20,30,0,0,5,0,0,0,1
502,1440.716065,1446.714531,1792.285765,1889.414619,448.6985541,5.172498258,332.8801928,96.3580719,0.825967357,12.69104175,0.77078206,0,21,21,20,3,4,0,0,0
494,1423.627909,1445.888563,1779.594723,1888.643837,465.0159282,0,333.7061601,54.74660536,22.26065439,0,54.30250829,0,19,19,19,3,2,0,0,0
482,1382.237176,1449.18209,1793.814654,1871.340052,489.102876,0,336.776547,66.59370243,66.94491478,7.856016379,10.93169534,0,19,19,19,4,4,0,1,0
493,1418.039396,1436.575616,1785.958637,1860.408356,442.3689603,0.928005943,349.3830211,51.09676889,17.60821442,0,23.35294992,0,20,20,19,3,3,0,1,0
479,1377.937177,1379.79628,1853.673072,1858.574039,480.6368624,0.60766411,462.8839357,0,1.251438938,10.99285588,4.900967803,0,19,18,18,5,4,0,2,0
471,1361.173798,1378.544841,1842.680216,1844.098928,482.9251292,0,432.9249367,0,17.37104278,31.21043793,1.418711833,0,18,17,18,5,4,0,2,0
497,1429.20183,1429.294049,1785.958637,1837.055406,407.8535767,0,321.80732,43.12344337,0.092219657,34.85726819,7.973325517,0,20,19,19,3,2,0,1,0
504,1442.791202,1621.893922,1870.199002,1898.95261,456.161408,166.63815,244.8219923,18.27517653,2.464570198,3.483086784,10.47843221,19,30,0,0,3,0,0,0,1
505,1445.111628,1626.184071,1876.669587,1908.21035,463.0987223,176.7822945,244.0149302,22.28302294,2.290148877,6.470585803,9.257740009,19,30,0,0,4,0,0,0,1
506,1445.161281,1641.170237,1884.459652,1931.610479,486.449198,181.0227905,235.6550957,35.0543963,8.986165422,7.634319451,12.09643066,20,30,0,0,4,0,0,0,1
498,1429.829569,1432.29284,1779.594723,1834.341329,404.51176,0,326.8639892,28.20461062,2.463271242,20.43789422,26.54199475,0,20,20,20,2,2,0,0,0
490,1411.346576,1418.967402,1751.101369,1829.082081,417.7355048,0,327.1556766,58.49831451,7.620825873,4.978290752,19.48239705,0,19,19,19,2,3,0,1,0
467,1345.121806,1347.054751,1811.469778,1814.166594,469.0447873,0,449.5669563,0.765308758,1.932944219,14.84807098,1.93150702,0,18,18,17,4,4,0,2,0
458,1312.93539,1318.852968,1796.621707,1812.235087,499.2996969,0,472.3879744,13.70886475,5.917578257,5.380764506,1.904514992,0,18,18,16,3,5,0,2,0
457,1310.741277,1318.663932,1791.240942,1810.330572,499.5892947,0,469.57641,0,7.922654584,3.000600872,19.08962925,0,18,17,17,3,4,0,2,0
512,1449.37994,1650.519795,1884.904188,1944.233676,494.8537355,183.2399104,233.9398567,46.7062912,3.899944336,0.444535756,12.62319716,21,30,0,0,5,0,0,0,1
487,1406.31943,1407.996152,1746.123078,1809.599684,403.2802538,0,306.9403456,50.07757634,1.676721533,31.18658138,13.39902892,0,19,18,19,3,2,0,1,0
475,1363.22893,1426.95887,1759.156829,1807.799334,444.5704045,6.357345109,318.9097775,36.82995994,57.37259536,13.28818171,11.8125449,0,18,18,18,2,4,0,0,0
476,1367.321851,1383.461443,1714.936497,1796.200655,428.8788043,2.629110425,331.4750544,59.2117154,13.51048167,0,22.05244232,1,19,18,18,4,2,0,1,0
488,1409.228337,1413.038153,1745.868647,1795.986789,386.7584523,0,318.8693848,36.19503983,3.809816617,13.96110924,13.92310182,0,19,19,19,2,2,0,0,0
517,1460.67112,1652.967758,1889.019269,1948.256738,487.585618,180.4991166,231.9364294,55.21440726,6.797521564,4.11508111,4.023062133,21,30,0,0,4,0,0,0,1
455,1307.161493,1315.181948,1788.240341,1791.044018,483.8825253,0,443.3517378,0,8.020455107,29.70665578,2.803676618,0,18,18,17,3,4,0,2,0
473,1362.32109,1404.26882,1731.907538,1782.063687,419.7425975,0,299.7003544,32.7242092,41.94773037,27.93836365,17.43193987,0,18,17,18,2,2,0,0,0
520,1469.510644,1658.649032,1902.001159,1952.409887,482.8992436,181.0091515,230.3702372,46.25557916,1.129236406,12.98189022,4.153149037,21,30,0,0,4,0,0,0,1
477,1372.102992,1378.730442,1714.936497,1774.148213,402.0452206,3.449271611,323.4747098,50.06463548,3.178178465,12.73134533,9.147079917,0,19,18,18,4,1,0,1,0
522,1474.007182,1681.007437,1917.219615,1981.917943,507.910761,178.9605768,220.993722,62.69207394,24.03967866,15.21845553,2.006254074,22,30,0,0,5,0,0,0,1
454,1297.636263,1300.212634,1758.533686,1768.46607,470.8298073,1.893726441,457.5471995,0,0.682644558,0.77385247,9.932384301,0,17,17,16,2,4,0,2,0
472,1361.287844,1369.586275,1702.205152,1765.001133,403.713289,0,332.6188771,16.89351011,8.298431092,0,45.9024707,0,18,17,18,2,1,0,1,0
481,1380.290591,1383.216786,1703.969175,1764.631747,384.3411562,0,320.7523888,42.8675614,2.926194458,0,17.79501145,0,19,19,19,3,2,0,0,0
446,1288.114655,1300.15776,1757.759833,1758.236373,470.1217189,0,408.5131239,0,12.04310527,49.08894942,0.476540248,0,16,17,16,2,4,0,2,0
527,1498.632185,1668.489515,1902.001159,1979.911688,481.2795036,160.0168467,233.5116437,50.4087282,0.840483723,0,27.50180126,20,30,0,0,5,0,0,0,1
474,1362.500597,1375.552263,1703.969175,1746.836736,384.3361388,0,299.0209786,40.71289794,13.0516663,29.3959325,2.154663464,0,18,17,18,2,2,0,0,0
470,1357.624662,1369.950961,1674.573242,1744.682073,387.0574106,0,290.6740607,54.24675663,12.3262991,13.94822035,15.86207381,0,18,17,18,1,0,0,0,0
530,1509.331672,1716.617516,1925.095626,1993.045866,483.7141937,159.1578433,200.6020987,56.82231656,13.12800055,7.876011454,11.12792314,19,30,0,0,5,0,0,0,1
464,1325.713414,1348.800461,1660.625022,1728.819999,403.1065851,0,307.0146698,59.7045117,23.0870472,4.80989115,8.490465275,0,19,18,18,1,0,0,0,0
532,1512.721042,1735.343821,1937.152304,2044.43864,531.7175985,168.2863954,200.4872896,90.43678358,32.33638416,1.321193189,16.84955259,20,30,0,0,7,0,0,0,1
462,1322.800449,1323.85534,1655.815131,1720.329533,397.5290842,0,331.9597902,11.64763146,1.054891126,0,52.8667714,0,18,18,18,0,0,0,0,0
465,1327.032689,1341.843657,1702.205152,1719.098662,392.065973,0,360.3614946,5.561803518,14.8109683,0,11.3317066,0,19,17,18,2,0,0,1,0
441,1263.150334,1269.385609,1708.670884,1712.286394,449.1360601,0,416.2688969,0,6.23527553,23.01637758,3.615510104,0,19,18,16,4,1,0,2,0
460,1315.096285,1322.376856,1702.205152,1707.766955,392.6706703,0,359.0142711,0,7.280571416,20.81402426,5.561803518,0,18,18,15,2,0,0,1,0
420,1179.696249,1194.699134,1685.654506,1701.8092,522.1129509,0,469.7159956,0,15.00288526,21.23937657,16.15469343,0,20,20,20,2,0,0,2,0
538,1528.238363,1724.215667,1927.432334,2021.446946,493.2085833,188.3791532,200.8799593,65.6135315,7.598150831,2.336708194,28.40108027,20,29,0,0,6,0,0,0,1
539,1533.294342,1729.470127,1935.831111,2027.589087,494.2947458,190.921325,197.9622076,85.61583525,5.254459903,8.398776523,6.142141521,21,29,0,0,6,0,0,0,1
456,1310.515566,1312.020796,1681.391128,1682.33655,371.8209845,0,350.5199806,0,1.505230618,18.85035057,0.945422691,0,18,17,17,2,0,0,1,0
447,1288.42896,1308.409887,1655.815131,1667.462762,379.033802,0,326.9361041,0,19.98092659,20.46913982,11.64763146,0,16,17,16,0,0,0,0,0
542,1542.083357,1735.537772,1937.377472,2053.749144,511.6657871,187.3867694,201.6145319,107.0611676,6.067645396,0.225168593,9.310504282,21,29,0,0,8,0,0,0,1
543,1546.032948,1750.490135,1953.84173,2056.927179,510.8942315,189.3108733,186.8873378,99.90741416,15.14631358,9.464257702,3.178035016,22,30,0,0,6,0,0,0,1
449,1289.934658,1303.06913,1662.540777,1666.918378,376.9837198,0,327.5321794,0,13.13447256,31.93946718,4.377600651,0,16,17,16,2,0,0,1,0
421,1183.53693,1191.296582,1664.41513,1665.764253,482.2273234,0,435.887106,0,7.759651886,37.23144187,1.349123662,0,20,20,20,2,0,0,2,0
439,1252.222384,1256.808888,1630.60131,1652.344344,400.1219605,0,366.7455469,2.21146066,4.586504885,7.046874352,19.5315736,0,18,18,18,0,0,0,1,0
547,1562.376807,1750.780195,1954.226716,2088.912866,526.5360589,173.160965,203.061535,102.7004633,12.24242319,0.38498586,31.98568659,21,30,0,0,7,0,0,0,1
548,1564.638327,1774.038702,1961.114607,2089.199537,524.5612105,185.851808,180.1880144,127.7982592,23.54856696,6.88789074,0.286671203,22,30,0,0,8,0,0,0,1
453,1296.547966,1300.642496,1635.345991,1638.564182,342.0162158,0,309.264457,0,4.094529657,25.43903769,3.218191398,0,16,17,16,0,0,0,0,0
550,1574.686098,1776.674685,1984.538349,2104.060884,529.3747857,176.0940972,184.4399219,104.6611886,9.894489738,4.423741741,14.86134657,22,30,0,0,7,0,0,0,1
416,1171.71855,1179.354261,1627.183688,1636.812277,465.0937271,0,426.9669791,0,7.635711332,20.86244719,9.628589393,0,19,19,18,0,0,0,2,0
434,1231.403555,1238.591318,1623.554435,1632.81277,401.4092157,0,349.7072008,0,7.187763026,35.25591681,9.258335012,0,18,18,18,0,0,0,1,0
553,1589.255706,1791.851628,1986.750428,2109.613223,520.3575167,184.7829956,192.6867207,117.3104555,5.81292611,2.212079648,5.5523391,23,30,0,0,8,0,0,0,1
445,1284.046958,1299.529989,1609.906953,1630.921856,346.8748979,0,310.3769639,6.62603383,15.48303078,0,14.38886942,0,16,18,16,1,0,0,0,0
443,1278.139818,1287.605922,1609.906953,1616.532987,338.3931686,0,283.848204,6.308090058,9.4661033,38.45282747,0.317943772,0,17,18,16,0,0,0,0,0
556,1597.715229,1792.619745,1999.459306,2112.604034,514.8888051,178.9594558,194.1306833,110.1539166,6.945060002,5.70887806,2.990811346,20,30,0,0,8,0,0,0,1
438,1251.315015,1252.243087,1571.454126,1616.215043,364.9000283,0,319.2110382,34.40264523,0.928072583,0,10.35827229,0,18,18,18,3,0,2,0,0
412,1162.853488,1174.545848,1606.321241,1614.614951,451.7614634,0,390.7044843,0,11.69236026,41.07090846,8.29371036,0,18,19,20,0,0,0,2,0
436,1236.006793,1236.01902,1571.454126,1605.856771,369.8499781,0,312.7474753,33.41013457,0.012227261,22.68763039,0.992510659,0,18,18,18,2,0,2,0,0
430,1215.638202,1232.591329,1548.766495,1604.86426,389.2260586,0,316.1751663,44.15036992,16.95312731,0,11.94739504,0,17,18,18,2,0,1,0,0
406,1146.590774,1149.386561,1565.250332,1598.989807,452.3990332,0,415.863771,17.80072082,2.795787276,0,15.93875412,0,20,20,18,2,0,1,2,0
431,1219.83484,1229.993383,1588.298519,1596.95071,377.1158701,0,343.0255075,5.020843436,10.15854346,15.27962781,3.631347835,0,18,18,18,3,0,0,1,0
563,1616.090494,1804.779514,2035.237756,2119.153013,503.0625189,175.7611335,194.6797924,77.36627815,12.92788607,13.77844978,6.54897901,18,30,0,0,7,0,0,0,1
419,1178.746144,1190.456099,1573.018891,1593.319362,414.5732175,0,382.5627915,12.90805578,11.70995476,0,7.392415468,0,20,20,19,4,0,2,1,0
565,1618.475813,1816.485879,2056.014651,2150.105985,531.6301719,174.143932,221.1771907,88.28566656,21.86613408,11.35158159,5.805666954,19,30,0,0,7,0,0,0,1
566,1626.639898,1810.421135,2037.66307,2144.300318,517.6604198,178.1396158,224.8166212,81.48994346,1.641620946,2.425313701,25.14730469,18,30,0,0,8,0,0,0,1
567,1628.958899,1826.433128,2066.313324,2166.300347,537.3414486,181.4622362,235.9901813,92.67327377,12.01199346,3.890014729,7.313749112,19,30,0,0,8,0,0,0,1
568,1629.638256,1822.247855,2062.42331,2158.986598,529.348342,186.8476229,233.7667959,87.68267522,4.761976416,6.408658293,8.880613276,20,30,0,0,7,0,0,0,1
424,1192.695761,1218.127894,1548.766495,1592.916865,400.2211039,0,318.7290227,36.36467471,25.43213313,11.90957811,7.785695209,0,20,20,18,1,0,1,0,0
570,1636.622799,1827.730686,2096.068706,2170.625287,534.0024881,185.6250569,238.5826379,70.23164137,1.48283097,6.755381508,4.324939435,20,30,0,0,7,0,0,0,1
571,1639.427358,1832.491066,2102.658396,2173.982286,534.5549281,187.0057707,263.5776403,67.96689084,5.057937277,6.589689961,3.356999068,21,30,0,0,8,0,0,0,1
414,1163.667113,1178.645135,1573.018891,1585.926947,422.2598335,0,381.8288007,0,14.97802208,12.54495494,12.90805578,0,18,19,20,4,0,2,1,0
418,1177.340651,1185.885504,1536.856917,1585.13117,407.7905187,0,337.5050541,22.73880915,8.544852547,13.46635919,25.53544366,0,20,19,19,0,0,0,0,0
401,1137.154837,1147.366619,1565.250332,1583.051053,445.8962158,0,400.034455,11.51380409,10.2117823,17.8492577,6.286916733,0,20,20,17,2,0,0,2,0
575,1649.107448,1843.445355,2109.675408,2184.359563,535.2521151,178.6232388,259.2130408,64.30687784,3.714668571,5.017012074,10.37727701,21,30,0,0,7,0,0,0,1
576,1653.132351,1848.715476,2111.989214,2185.852341,532.71999,179.3587148,260.9599314,72.3703489,8.224410883,2.313805942,1.492778071,20,30,0,0,8,0,0,0,1
577,1658.297334,1858.469883,2123.645277,2189.709694,531.4123601,185.1480206,253.5193307,62.20706348,11.02452813,10.65606349,3.857353685,21,30,0,0,7,0,0,0,1
578,1666.251876,1866.66585,2126.701264,2191.093661,524.8417843,182.4635999,256.9794272,63.00843037,12.95037364,3.0559868,1.383966322,21,30,0,0,8,0,0,0,1
403,1142.955383,1145.708627,1547.401074,1576.764136,433.8087533,0,401.6924479,11.33439773,2.753243642,0,18.02866406,0,20,20,17,1,0,0,2,0
407,1148.519751,1156.975574,1560.473936,1561.230835,412.7110841,0,387.6829844,0,8.455823567,15.81537717,0.756899003,0,20,20,19,2,0,0,1,0
417,1174.109239,1174.653648,1523.390558,1559.595726,385.4864874,0,344.0706161,1.224968734,0.544409336,4.666293579,34.98019961,0,19,19,18,0,0,0,0,0
393,1089.505197,1097.029298,1547.401074,1558.735472,469.2302752,0,410.0944251,0,7.524100959,40.27735135,11.33439773,0,20,19,18,1,0,0,2,0
399,1129.229671,1131.073466,1544.658559,1546.3055,417.0758285,0,395.7211082,0,1.843794616,17.8639845,1.646941197,0,19,19,19,1,0,0,1,0
584,1681.3024,1867.612747,2164.246631,2194.001997,512.6995977,177.1674833,259.0885168,26.84702978,5.142864169,19.54536691,2.908336714,20,30,0,0,6,0,0,0,1
394,1103.022622,1109.625111,1526.794574,1530.342493,427.3198712,0,392.0172102,0,6.602488995,25.15225314,3.547918798,0,20,19,20,0,0,0,1,0
402,1139.697309,1169.3844,1518.724264,1524.615527,384.9182172,0,302.984727,0,29.68709013,46.35513772,5.891262313,0,20,20,17,0,0,0,0,0
389,1081.606356,1090.180884,1507.123723,1519.756649,438.1502935,0,389.0654534,0,8.5745275,27.87738617,12.6329264,0,21,19,19,0,0,0,2,0
588,1697.41752,1877.477405,2175.769421,2220.507372,523.0898514,169.2483296,286.7692263,43.83498993,6.811554685,11.52279009,0.902960807,21,30,0,0,5,0,0,0,1
589,1698.766196,1876.112425,2164.246631,2219.604411,520.8382146,168.8465509,288.1342061,29.7553665,5.499677632,0,25.60241352,22,30,0,0,7,0,0,0,1
590,1702.030803,1879.327545,2177.816586,2228.854441,526.8236375,174.0816218,296.4418762,42.69078627,2.215119998,2.04716447,8.347068742,23,29,0,0,6,0,0,0,1
591,1704.100843,1916.531706,2201.299622,2291.799583,587.6987398,173.3765615,283.2889038,71.98396004,39.05430137,1.479011964,18.51600116,24,30,0,0,5,0,0,0,1
592,1706.199843,1896.022003,2191.938178,2252.070677,545.8708345,173.127702,281.7945822,36.91626281,10.69445848,14.1215922,23.21623682,25,29,0,0,3,0,0,0,1
593,1709.544612,1904.124457,2197.724068,2262.486772,552.9421596,186.4773909,287.813721,54.34660956,8.102453409,5.785890073,10.41609471,26,29,0,0,3,0,0,0,1
