,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
877,2374.63987154,2376.31775802,3308.5279002,3374.65713865,0.0,894.607137375,64.3423124276,1.67788648053,37.6030048066,1.7869260262,0.0,44.0,43.0,44.0,0.0,1.0,3.0,1.0,0.0
878,2379.91141816,2387.25226344,2665.4236272,3270.09166951,0.0,270.474857616,603.807845648,7.34084528169,7.69650614031,0.860196666328,0.0,37.0,0.0,0.0,89.0,0.0,0.0,0.0,1.0
879,2380.02925719,2393.82791565,3326.97356477,3330.3678358,0.0,902.63460124,0.0,13.7986584578,30.5110478815,3.3942710269,0.0,44.0,45.0,45.0,0.0,2.0,4.0,0.0,0.0
880,2380.37265119,2405.99184613,2678.24034045,3303.38063427,6.87961224815,267.642097869,607.689692737,18.7395826857,4.60639645667,17.4506010746,0.0,39.0,0.0,0.0,92.0,0.0,0.0,0.0,1.0
881,2380.996242,2418.22929527,3386.82926058,3443.26083268,0.0,961.38401191,34.6735575918,37.2330532703,7.21595340605,21.7580145079,0.0,48.0,47.0,47.0,0.0,3.0,0.0,1.0,0.0
882,2381.25435817,2384.72273969,3147.46258631,3155.54275095,0.0,733.004002646,0.0,3.46838151952,29.7358439691,8.08016463879,0.0,45.0,45.0,43.0,0.0,0.0,0.0,2.0,0.0
883,2381.72904519,2391.57893189,2673.633944,3285.93003319,8.94472960132,273.952966554,605.788565612,0.9051570988,8.10204555414,6.50752358172,1.0,39.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0
884,2382.01211361,2391.66288933,3296.46251689,3300.31500368,0.0,850.073866688,0.0,9.6507757206,54.725760876,3.85248678771,0.0,43.0,45.0,45.0,0.0,1.0,4.0,0.0,0.0
885,2382.58882469,2430.39928902,2690.76802248,3317.99431753,8.99010719726,252.359557267,625.410526865,38.8203571267,8.00917619315,1.81576818993,2.0,37.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0
886,2382.87062905,2409.0827268,2681.40788421,3310.09190123,23.1212170747,269.157613654,621.972750054,3.09088067201,3.16754375758,6.71126696795,3.0,40.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0
887,2384.10859194,2385.60871411,3155.37839328,3158.34871505,0.0,761.853872195,0.164357668491,1.50012217494,7.9158069703,2.80596410467,0.0,45.0,45.0,44.0,0.0,0.0,0.0,2.0,0.0
888,2385.40345258,2395.60776987,3333.23826988,3349.95481318,0.0,931.365794904,0.0,10.2043172907,6.26470511167,16.716543295,0.0,45.0,45.0,45.0,0.0,2.0,4.0,0.0,0.0
889,2385.79965841,2390.48504899,3241.73675601,3245.61770778,0.0,808.033152318,0.0,4.68539058142,43.2185547028,3.88095176213,0.0,42.0,45.0,45.0,0.0,0.0,3.0,0.0,0.0
890,2386.13322085,2429.09140995,2682.75884628,3316.17854934,22.9495059454,252.316474258,627.33305495,20.0086831529,1.35096207198,6.08664810872,4.0,36.0,0.0,0.0,94.0,0.0,0.0,0.0,1.0
891,2387.72505057,2397.70598128,3343.4627232,3396.71967747,2.75999841919,935.881576728,50.9577663578,7.2209322872,9.87516518762,2.29918791373,0.0,46.0,45.0,45.0,0.0,2.0,3.0,1.0,0.0
892,2390.80810638,2437.98369193,3405.62086508,3421.50506204,0.854782944122,967.637173147,5.49382525464,46.3208026081,0.0,10.3903717021,0.0,47.0,48.0,48.0,0.0,2.0,1.0,0.0,0.0
893,2392.19640756,2410.01123915,3157.38604202,3216.53466929,1.63150808735,747.37480287,4.7671988582,16.1833234977,0.0,54.3814284162,0.0,47.0,47.0,46.0,0.0,0.0,1.0,2.0,0.0
894,2394.6476457,2402.01260349,3374.99418962,3406.86710367,0.960124169939,941.450119711,21.7254878532,6.40483361822,31.5314664184,10.1474262,0.0,47.0,46.0,46.0,0.0,1.0,3.0,1.0,0.0
895,2398.03792269,2399.47031729,3157.38604202,3162.15324088,0.0,755.908075984,0.962673033712,1.43239460153,2.00764873944,3.80452582448,0.0,46.0,46.0,45.0,0.0,0.0,0.0,2.0,0.0
