,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
967,2659.48860204,2661.9680685,3330.0894456,3331.49698831,0.0,615.292678202,0.0,2.47946646015,52.8286988965,1.40754271479,0.0,31.0,31.0,32.0,0.0,2.0,0.0,0.0,0.0
968,2661.38732771,2672.47276162,3372.29005808,3396.65079041,0.0,679.510768989,0.0,11.0854339052,20.3065274704,24.3607323373,0.0,32.0,32.0,32.0,0.0,2.0,0.0,0.0,0.0
969,2661.62319623,2674.40928517,3021.36428521,3699.17266001,11.101125104,346.955000044,652.151357438,1.68496383328,0.0,25.6570173599,1.0,49.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0
970,2662.45852575,2674.94180212,3029.90821546,3714.65022843,11.9507594135,346.422483092,669.264444544,0.532516952028,8.54393025332,15.4775684273,2.0,50.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0
971,2664.97133995,2673.0949029,3392.10044027,3449.24172427,0.0,714.498831255,55.6976670636,8.12356294514,4.50670612012,1.44361693618,0.0,33.0,32.0,32.0,2.0,3.0,0.0,1.0,0.0
972,2664.98724511,2685.08342053,3033.42152907,3745.68541713,9.95455701122,348.338108546,686.811555123,10.1416184075,0.0,25.4523329382,3.0,50.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0
973,2670.49547387,2714.64685048,3467.81796636,3469.19897324,0.0,709.398011748,0.0,44.1513766116,43.7731041274,1.38100687978,0.0,33.0,32.0,32.0,0.0,0.0,0.0,1.0,0.0
974,2670.53337213,2687.86912316,3042.94178819,3753.5714744,8.10519592518,345.552405914,702.743628943,9.2305551016,9.52025911751,7.88605726359,3.0,50.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0
975,2671.17006176,2675.65512754,3372.29005808,3414.8109708,0.0,696.634930541,24.3607323373,4.48506577276,0.0,18.1601803846,0.0,32.0,33.0,32.0,0.0,2.0,0.0,0.0,0.0
976,2673.83796969,2684.39512459,3265.56415807,3284.90348171,0.0,557.133655395,9.09947407854,10.5571548977,24.0353780862,10.2398495592,0.0,33.0,33.0,31.0,0.0,0.0,1.0,2.0,0.0
977,2679.16658361,2689.42202204,3054.2633034,3758.61157054,5.91683691907,353.519766149,699.308170995,4.33860151431,11.321515212,5.04009614309,0.0,51.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0
978,2680.0984572,2720.61592466,3078.06146405,3776.13954985,7.77066595667,354.159039994,689.518073362,32.7468015058,3.28649938862,8.5600124408,1.0,51.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0
