,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
114,250.851736116,290.10704782,298.396041519,298.922572799,48.0708366825,33.4290704417,0.0,0.0,5.82624126232,8.28899369892,0.526531279582,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,251.591738395,295.803146598,300.6310103,307.920457819,56.3287194247,38.5153094254,1.00809020875,0.0,5.69609877783,3.81977349294,7.28944751974,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116,255.580005936,268.414363806,381.034284385,396.266330188,140.686324252,0.0,96.7836341174,8.14491689382,12.8343578705,15.8362864609,7.08712890986,0.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
117,258.739313539,269.403068377,422.412378588,428.95775404,170.218440501,0.0,127.390296973,0.0,10.6637548385,25.6190132376,6.54537545139,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
118,267.228301569,296.056044603,311.096572733,311.215936539,43.9876349708,24.2809356206,9.88954342392,0.0,4.54680741339,5.15098470685,0.119363806021,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,267.611564248,287.840156573,334.023318818,336.251700046,68.6401357979,0.0,38.4636224713,0.0,20.2285923244,7.71953977349,2.22838122868,0.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0
120,269.239112832,296.452279536,340.443194261,418.610554275,149.371441442,0.0,35.2502175517,62.9370818601,27.2131667036,8.74069717296,15.2302781539,0.0,5.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0
121,272.017433542,299.769796515,438.450089085,443.445246605,171.427813064,0.0,122.642582073,0.0,27.7523629735,16.0377104967,4.99515752064,0.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
122,272.992981408,302.360414252,411.073068008,412.162951125,139.169969717,9.24711635445,78.6738701324,0.0,20.1203164894,30.0387836235,1.08988311681,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
123,273.303463611,298.69344952,305.292077831,322.414135385,49.1106717746,22.4996829872,1.93756078002,2.62837998839,2.89030292167,4.66106753134,14.493677566,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
