,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
0,0.0,8.029243136,14.6436424199,62.1794420406,0.0,0.0,35.7313447329,8.029243136,6.61439928393,11.8044548878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.8568977499,2.76467655476,10.029615602,12.908503397,0.0,0.0,0.0,0.90777880486,7.26493904725,2.87888779501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2.39111837207,5.01521464068,5.01521464068,50.3749871528,0.0,0.0,0.0,2.62409626861,0.0,45.3597725121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12.8583306926,18.590920884,22.0941362255,34.0001528194,0.0,0.0,0.0,5.73259019143,3.5032153415,11.9060165939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,23.3128462022,35.3271343479,51.4109831027,69.6352533266,0.0,0.0,0.0,12.0142881457,16.0838487548,18.2242702239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,23.9837685271,30.6318024054,50.8049713187,64.9113006907,0.0,0.0,11.3744707218,6.6480338783,20.1731689134,2.73185865013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,25.8692689406,35.8754391014,59.1398758048,82.5414298719,0.0,15.5355440013,10.4953775219,10.0061701608,7.72889270208,12.9061765453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,33.0132813878,42.7333621953,61.4325242248,95.3693238604,2.31385296008,16.4065136095,21.1089056471,7.40622784738,2.29264842,12.8278939885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8,43.1369085869,49.767582051,73.6681162796,73.7735215441,0.0,0.0,0.0,6.63067346407,23.9005342285,0.105405264525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,43.1775075328,45.7638555133,63.9803414272,108.676944455,0.0,15.6686687115,31.3889824333,2.58634798047,2.54781720237,13.3076205949,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
10,54.5707475971,55.5982726993,85.188098668,93.6770102957,0.0,0.0,0.0,1.02752510212,29.5898259688,8.48891162763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,54.7752145939,61.5624684494,74.8069281047,83.5511309155,0.0,0.0,0.0,6.78725385554,13.2444596553,8.74420281083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
