,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
205,1352.45077729,1356.66201278,1360.53300931,1371.51061206,0.0,3.87099652304,1.00779636078,4.21123549601,0.0,9.96980639085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
206,1357.22472893,1361.86088222,1369.40734768,1389.199738,0.0,0.0,0.0,4.63615328695,7.54646545661,19.7923903208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
207,1363.79494458,1375.87263928,1375.87263928,1409.51003902,0.0,0.0,13.3270987221,12.0776946916,0.0,20.3103010213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,1366.91521379,1380.67649896,1409.25517794,1417.42511608,0.0,0.0,0.0,13.76128517,28.5786789868,8.16993814272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209,1373.26756877,1398.36161781,1404.24670471,1415.32824889,0.0,0.700091701316,9.6521696818,25.0940490424,5.18499520019,1.42937450187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,1374.44835118,1399.1944424,1408.61104654,1425.94738354,0.0,0.0,0.0,24.7460912207,9.41660413701,17.336336996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
211,1376.55286449,1387.41838236,1392.22643971,1397.29107829,0.0,0.0,0.0,10.8655178665,4.80805735181,5.06463858306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212,1378.89386643,1414.41924099,1438.37502244,1444.20980407,0.0,0.0,0.0,35.5253745585,23.9557814536,5.83478162312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1384.10165029,1391.14538213,1399.06170951,1413.89887439,3.31673206736,1.08105757711,0.0,3.7269997747,6.83526980007,14.837164882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214,1388.04814225,1405.38557755,1409.25517794,1434.3341398,0.0,3.86960039653,8.16993814272,17.337435297,0.0,16.9090237139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
215,1390.29630249,1406.75494987,1407.29055383,1416.74298223,0.849079642763,0.0,8.03769506256,15.6095677351,0.535603963412,1.41473333348,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
216,1413.90872537,1424.46021181,1429.83501084,1433.9511822,0.0,0.0,0.0,10.5514864391,5.37479902959,4.11617135965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,1422.0596176,1450.51374482,1459.02088522,1465.46143647,0.0,0.0,0.0,28.4541272208,8.50714040345,6.44055124434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1422.54815256,1452.10921573,1509.79101122,1512.32860738,0.0,0.0,0.0,29.5610631705,57.6817954846,2.53759615928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219,1428.77467079,1430.93413726,1433.86432947,1447.00852209,0.0,0.0,0.0868527339762,2.15946646911,2.93019221176,13.0573398842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
220,1429.10746464,1440.86825665,1444.00683974,1459.01427671,0.0,0.0,3.00168234189,11.7607920115,3.13858309434,12.0057546194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221,1429.6030187,1455.86289004,1486.43022645,1494.7004211,0.0,0.0,0.0,26.2598713426,30.5673364101,8.27019465369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
222,1432.17193117,1443.18433288,1449.37402562,1461.55762588,0.0,0.82250686423,9.64025108751,11.0124017142,5.36718587377,2.54334917318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
223,1440.6781892,1463.42963562,1479.07176714,1485.04394756,0.190067444989,0.0,0.0,22.5613789735,15.6421315196,5.97218041795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224,1453.76896582,1473.76268629,1512.91515862,1513.41195185,0.0,21.8939062373,0.0,19.9937204731,17.2585660954,0.496793223565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1458.08534603,1469.90401192,1495.65659253,1498.12340354,0.0,0.0,0.0,11.8186658926,25.7525806088,2.46681101408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1488.5427293,1509.48473439,1518.6029255,1518.82354312,0.0,0.0,0.0,20.9420050914,9.11819110703,0.220617626109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
227,1507.03817594,1508.9603219,1508.9603219,1540.42376306,0.0,0.0,0.0,1.92214595399,0.0,31.463441157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
228,1514.3543156,1516.92144507,1528.95206129,1544.22971158,0.0,0.0,0.0,2.56712947206,12.0306162141,15.2776502959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1523.44835669,1548.88097295,1548.88097295,1569.50838592,0.0,0.0,0.0,25.4326162535,0.0,20.6274129732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230,1529.14330814,1532.38410361,1555.86567756,1557.15435879,0.0,0.0,0.0,3.24079546609,23.481573953,1.2886812291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1539.84766714,1552.44337204,1560.59020146,1570.15256438,0.0,0.0,8.9181844621,12.5957049046,8.1468294158,0.64417846143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
232,1545.38768716,1562.7280513,1562.7280513,1586.3732611,0.0,0.0,0.0,17.3403641475,0.0,23.6452097987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
233,1548.5115039,1553.41625842,1566.86933347,1586.17984996,0.0,0.0,0.0,4.90475451565,13.4530750457,19.3105164967,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
