Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
619,1589.701578,1750.244626,2158.477844,2165.389992,575.6884138,103.8544361,384.7589317,5.802351176,19.68861139,23.47428664,1.109796835,20,18,20,19,1,0,2,0,0
587,1501.9774,1621.958278,2160.364138,2164.817947,662.8405475,105.0140379,516.1329958,0,14.96683974,22.27286497,4.45380912,15,20,20,20,2,0,2,1,0
625,1610.643884,1743.413994,2135.003558,2164.280195,553.636311,132.0175198,369.9142593,26.06842936,0.752590097,21.67530396,3.208208451,20,20,20,19,1,0,3,0,0
627,1619.760752,1953.152234,2095.968904,2162.527116,542.7663643,320.6034798,142.8166701,33.5816023,12.78800163,0,32.9766104,47,19,0,0,3,0,0,0,1
623,1607.675917,1742.661404,2113.328254,2161.071987,553.3960694,126.6097896,370.6668494,23.27669631,8.3756971,0,24.46703702,21,19,20,19,1,0,2,0,0
579,1480.047639,1619.104896,2138.091273,2155.346756,675.2991178,97.78807841,505.0764694,13.34209148,41.2691794,13.90990747,3.913391574,12,20,19,19,1,0,3,1,0
567,1439.86354,1608.65017,2124.181366,2151.433365,711.5698251,130.2102048,515.5311959,9.692627983,38.57642549,0,17.55937097,22,19,19,18,1,0,1,1,0
610,1564.179326,1688.784897,2107.504538,2150.18635,586.0070238,114.9118265,418.7196416,7.76289632,9.693744244,0,34.9189151,22,20,19,19,0,0,0,2,0
622,1606.870999,1734.285707,2113.328254,2136.60495,529.7339508,117.5776743,378.9993448,5.387131421,3.837033625,0.043201715,17.88956489,21,18,20,19,0,0,2,0,0
580,1480.124077,1589.040858,2124.181366,2133.873994,653.7499165,97.76800702,508.0636313,0,11.14877331,27.07687684,9.692627983,13,20,20,19,1,0,1,1,0
626,1610.826088,1952.787176,2095.968904,2129.550506,518.7244181,325.8177971,131.3582278,18.07573955,16.14329058,11.82350031,15.50586276,47,20,0,0,2,0,0,0,1
612,1575.330167,1724.448673,2113.285052,2118.715385,543.3852176,108.3804955,372.243934,0,40.73801057,16.59244445,5.430333136,20,20,19,19,0,0,2,0,0
589,1503.922852,1667.411978,2107.504538,2115.267435,611.3445824,103.9726501,418.1530623,0,5.516475099,21.93949863,7.76289632,16,19,20,17,0,0,0,2,0
615,1581.788717,1940.364232,2084.145403,2114.044643,532.2559266,335.3359331,140.1469602,26.35088354,11.23958221,3.63421119,3.548356319,48,20,0,0,3,0,0,0,1
554,1414.562936,1577.892084,2097.104489,2110.978515,696.4155784,94.18580235,499.5547156,0,29.14334584,19.65768909,13.87402553,18,18,20,18,0,0,0,1,0
624,1607.705437,1936.643885,2080.511192,2110.496287,502.7908498,321.4500171,124.9774856,22.66295588,1.4884307,18.88982159,7.322138846,46,20,0,0,2,0,0,0,1
616,1582.008195,1693.378617,2096.692607,2105.896143,523.8879481,109.5470871,394.7322431,0,1.823334559,8.581747259,9.203536022,19,20,20,20,0,0,0,0,0
617,1583.70794,1929.155454,2061.621371,2103.174148,519.4662084,333.9826864,131.117948,30.875055,0.464828278,1.347968352,10.67772247,48,20,0,0,1,0,0,0,1
603,1537.134238,1691.555282,2088.11086,2096.651597,559.5173593,130.2777399,365.7840533,0,24.14330494,30.77152433,8.540736766,21,19,20,19,0,0,0,0,0
605,1537.810618,1917.690626,2060.273402,2092.496426,554.6858079,366.998342,138.9508389,31.5927723,12.88166636,3.631937386,0.630251058,51,20,0,0,0,0,0,0,1
611,1570.841369,1917.12465,2056.641465,2091.866175,521.0248056,341.0882994,138.8652655,2.621525791,2.194981364,0.65154966,32.60318389,51,20,0,0,0,0,0,0,1
595,1513.877385,1667.354956,2085.56504,2090.846753,576.9693683,105.2275114,390.2697757,0,6.250059729,27.94030789,5.281713581,17,19,20,17,0,0,0,2,0
564,1432.943044,1570.073744,2077.4468,2080.707391,647.7643477,130.196899,479.5884648,0,6.933801713,27.78459066,3.260591459,22,19,18,18,0,0,0,1,0
609,1560.0953,1683.710663,2057.339336,2066.217991,506.122691,115.4210433,342.842784,0,8.194319966,30.78588895,8.878654764,23,19,20,19,0,0,0,0,0
606,1541.121065,1911.929668,2055.989915,2059.262991,518.1419261,364.155149,131.5924155,0,5.653454916,12.46783136,3.273075451,52,20,0,0,0,0,0,0,1
586,1499.505577,1634.732588,2057.624732,2058.569977,559.0643993,105.6368403,408.645207,0,29.59016985,14.2469373,0.945244812,15,20,20,19,0,0,0,2,0
544,1394.496334,1508.748739,2049.662209,2051.288603,656.7922689,68.68617639,510.9572897,0,18.56622802,29.95618099,1.626393746,12,20,20,19,0,0,0,1,0
582,1482.678435,1606.991438,2043.377795,2049.544536,566.866101,97.69269217,426.901636,0,6.62031087,9.48472068,6.166741276,15,20,20,17,0,0,0,2,0
604,1537.527856,1905.276214,2043.522084,2046.311329,508.7834725,349.7426497,118.0019708,2.209350302,9.005707781,20.24389962,0.579894339,50,20,0,0,2,0,0,0,1
601,1532.896377,1904.80896,2023.278184,2045.731434,512.8350576,320.7572901,110.0854722,22.21317315,21.15529299,8.383752394,0.240076765,48,20,0,0,5,0,0,0,1
602,1536.604089,1887.270506,2014.894432,2045.491357,508.8872683,320.489699,113.2868585,29.64151194,3.17671756,10.33706769,0.955413605,49,20,0,0,5,0,0,0,1
598,1527.955196,1857.093788,2000.557364,2044.535944,516.5807478,316.4583195,133.1459228,42.49862591,5.680272738,2.317653249,1.479953716,48,20,0,0,6,0,0,0,1
597,1521.795332,1853.653667,1990.239711,2043.05599,521.2606585,320.0985328,129.5389625,52.45400636,2.759802236,2.047081745,0.362272799,49,20,0,0,6,0,0,0,1
594,1513.340285,1844.413515,1983.192629,2042.693717,529.3534327,317.675769,132.0100548,54.96396737,13.39746182,6.769058953,4.537120742,49,20,0,0,6,0,0,0,1
590,1504.26895,1841.893864,1976.42357,2038.156597,533.8876461,320.1314778,132.677695,50.62431488,17.4934362,1.852010749,11.10871144,49,18,0,0,5,0,0,0,1
583,1483.897265,1605.142418,2033.893074,2036.508467,552.6112012,105.1435923,391.9884836,0,5.10155998,36.76217262,2.615392702,16,20,20,17,0,0,0,2,0
545,1401.512346,1500.360577,2019.706028,2032.320281,630.8079343,66.45088932,479.557094,0,10.39734104,39.78835776,12.61425219,13,20,20,18,0,0,0,1,0
599,1530.519116,1679.091153,2026.553447,2027.428411,496.9092952,104.2134718,336.7666694,0,17.35856499,10.69562491,0.874964078,19,19,20,17,0,0,0,0,0
593,1509.315381,1831.016054,1974.57156,2027.047885,517.7325037,318.8442289,139.0718993,42.09904863,2.856443317,4.483606579,10.37727701,49,19,0,0,4,0,0,0,1
608,1556.766576,1675.516343,2015.857822,2021.642458,464.8758818,116.8996774,312.9554852,0,1.85008952,27.3859939,5.784635798,23,18,20,19,0,0,0,0,0
576,1469.606014,1828.15961,1970.087953,2016.670608,547.0645943,328.9843471,131.8206168,39.60735357,26.56924941,10.10772584,6.975301637,49,20,0,0,3,0,0,0,1
588,1502.366742,1824.400428,1959.980227,2009.695307,507.328564,319.4957037,128.8714039,43.97877102,2.537982072,6.708394877,5.736308393,49,19,0,0,4,0,0,0,1
