Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
521,1025.540806,1605.460536,1846.985719,1894.818804,869.2779977,562.8619237,222.3040544,47.08411774,17.05780588,10.22112867,0.748967374,63,27,0,0,5,0,0,0,1
4845,9778.000563,16086.8464,16676.33363,16688.13315,6910.132589,6253.756682,555.849001,5.121493968,24.08915619,33.63822805,6.678028564,1011,30,28,30,0,0,0,2,0
523,1035.765866,1594.664432,1811.670729,1887.735865,851.9699984,557.0506397,189.1873136,72.32035583,1.847926087,15.81898312,3.744780072,64,26,0,0,8,0,0,0,1
524,1036.459086,1596.045517,1826.379376,1893.844967,857.3858811,558.2053463,215.6252122,61.35648827,1.381084504,9.70864763,6.109102163,65,27,0,0,7,0,0,0,1
4891,9847.729116,16221.48227,16660.44639,16686.74135,6839.012238,6338.89492,438.9641145,12.52291447,14.85823494,0,13.77205459,1022,30,29,30,2,0,1,0,0
4854,9791.279151,16082.4052,16642.6954,16681.45512,6890.175973,6283.883933,560.2901987,20.14471791,4.242118754,0,18.61500411,1013,30,30,29,1,0,1,2,0
527,1042.614018,1601.504312,1827.76459,1894.069837,851.4558188,553.4314987,224.8750644,66.08037661,5.458795438,1.38521383,0.224869809,66,28,0,0,8,0,0,0,1
4893,9849.538999,16216.50208,16660.44639,16672.9693,6823.430301,6354.115135,426.9982073,11.19053757,9.847942501,16.94610148,1.3323769,1024,30,29,30,1,0,1,0,0
529,1051.389802,1614.627095,1846.985719,1915.51985,864.1300478,550.1145096,232.3586238,47.83308512,13.12278303,0,20.70104621,67,28,0,0,6,0,0,0,1
530,1051.459077,1619.628405,1855.032168,1939.32939,887.8703127,554.0014584,230.6420512,75.98961615,14.16786926,4.761711224,8.307606415,68,29,0,0,7,0,0,0,1
4888,9844.174168,16203.65413,16643.50028,16671.63692,6827.462756,6330.281057,425.7711734,18.83485243,22.19890998,14.07497631,9.301786609,1020,30,29,30,1,0,2,0,0
532,1053.357051,1617.787011,1850.270456,1931.021784,877.6647324,561.2700438,229.1987077,65.24939394,3.159916102,3.284737389,15.50193343,69,30,0,0,6,0,0,0,1
533,1055.844706,1621.375493,1861.384057,1942.989742,887.1450361,561.9423048,233.6566747,77.94533349,3.588481615,6.351889069,3.660352312,70,30,0,0,8,0,0,0,1
534,1059.394665,1623.691607,1872.483279,1967.012711,907.6180465,560.2337406,237.6924496,70.50646376,3.063201927,7.099222046,24.02296857,71,30,0,0,8,0,0,0,1
535,1060.5456,1634.760293,1899.872652,1969.693032,909.1474319,560.8298931,237.7229854,67.14005934,3.38480044,15.38937298,2.680320568,72,30,0,0,4,0,0,0,1
4842,9769.340237,16058.37482,16642.6954,16662.84012,6893.499883,6251.732003,576.9154138,4.313888696,37.30257785,7.405170147,15.83082921,1008,30,30,30,1,0,0,2,0
537,1064.471932,1641.404543,1901.852906,1985.551445,921.0795134,559.2196755,258.4681092,67.84012579,9.712935451,1.980254119,15.85841341,72,30,0,0,5,0,0,0,1
4886,9839.557531,16189.98999,16629.42531,16662.33514,6822.777605,6326.181351,432.6294911,29.15355934,8.25110612,6.805828638,3.756269399,1018,30,29,30,1,0,0,0,0
4851,9784.754687,16085.69999,16655.30891,16659.80255,6875.047865,6281.12173,554.918369,0,19.82357525,14.69055243,4.493639095,1015,30,30,30,2,0,1,1,0
4889,9844.58223,16184.82714,16622.61948,16658.57887,6813.996637,6340.054604,429.3971212,7.667411894,0.190308295,8.395216185,28.29197608,1021,30,30,30,1,0,0,0,0
541,1071.271906,1648.086919,1907.996798,1993.460881,922.1889749,563.4883875,253.7659865,77.55464708,11.32662604,6.143892115,7.909435748,72,30,0,0,6,0,0,0,1
542,1072.907512,1683.74259,1929.08322,2034.871843,961.964331,568.4970307,227.1637388,105.7070074,30.33804768,13.17689111,0.08161528,73,30,0,0,8,0,0,0,1
4838,9752.981133,16031.75724,16635.29023,16647.00929,6894.028157,6263.888648,572.0011105,0,14.88746322,31.53187659,11.71905884,1006,30,30,29,1,0,0,2,0
4848,9780.48715,16075.91215,16640.61836,16644.74405,6864.256903,6252.036518,508.9931286,0,13.38848249,55.71308174,4.125692161,1012,30,28,30,1,0,0,1,0
545,1082.639189,1669.491871,1910.906329,2003.460784,920.8215947,565.4477301,238.5049271,82.5545517,16.40495151,2.909531128,9.999903169,73,30,0,0,7,0,0,0,1
546,1082.803032,1671.332374,1910.906329,2034.790228,951.9871952,586.6888385,239.5739548,92.55445487,1.840503403,0,31.32944367,74,30,0,0,8,0,0,0,1
547,1085.228394,1698.176542,1948.495761,2057.638269,972.4098752,586.1039804,241.0889122,91.41836647,21.84416788,8.230307144,17.72414114,75,30,0,0,7,0,0,0,1
548,1086.892823,1693.222017,1939.265454,2039.914128,953.0213048,596.8497671,235.8612028,95.60638858,6.479427115,8.182234135,5.042285032,76,30,0,0,8,0,0,0,1
549,1089.052413,1712.689486,1971.015692,2072.027942,982.9755293,604.1696044,242.0794014,89.13436379,19.46746886,3.246804525,11.8778863,76,30,0,0,7,0,0,0,1
4875,9828.928467,16166.95168,16614.22426,16630.28689,6801.358424,6294.736238,430.8554366,15.0062397,5.286977813,16.41714357,1.056388383,1016,30,29,30,0,0,0,0,0
551,1092.375414,1711.022337,1954.768888,2060.150056,967.7746419,605.8011281,237.4734239,102.8693814,12.84579536,6.273126172,2.511786878,76,30,0,0,8,0,0,0,1
4870,9820.488134,16162.70206,16597.80712,16629.2305,6808.742369,6298.573418,435.1050599,11.64534213,0.640507918,0,19.77804114,1015,30,29,30,1,0,0,0,0
4868,9816.510845,16148.86383,16597.80712,16609.45246,6792.941616,6272.445413,447.0946992,0.322221891,30.90757163,1.848591002,11.32312024,1013,30,30,30,0,0,0,0,0
4839,9754.871467,16021.07224,16603.75836,16607.67604,6852.80457,6263.986346,555.3166559,0,2.214426997,27.3694592,3.917682684,1007,30,30,29,1,0,0,2,0
555,1099.335889,1713.114851,1981.09881,2075.91266,976.5767708,611.6864485,257.9008416,90.92913244,2.092513068,10.08311765,3.884717649,76,30,0,0,8,0,0,0,1
556,1102.448631,1752.346976,1996.753281,2076.598601,974.1499702,610.2408552,228.7518337,79.15937856,23.65748993,10.65447152,0.685941294,77,30,0,0,7,0,0,0,1
557,1102.763642,1761.900027,2035.925133,2106.962705,1004.199063,610.3512089,246.1183829,57.77525728,32.78517687,0.906722673,13.26231477,78,30,0,0,7,0,0,0,1
558,1104.569938,1754.785081,2005.772762,2080.73476,976.1648219,647.7770378,241.9681999,70.82583898,2.438105272,9.019480882,4.136159081,79,28,0,0,7,0,0,0,1
4843,9771.934493,16065.87642,16584.90528,16601.81424,6829.879744,6250.510896,480.0493558,9.220779928,3.431026967,38.97950668,7.688177895,1009,30,28,30,1,0,0,1,0
4869,9819.692485,16119.06155,16595.95853,16598.12934,6778.436857,6280.887439,439.9262676,0,1.481628215,36.97070916,2.170812893,1014,30,30,30,0,0,0,0,0
4844,9776.037395,16063.88668,16545.92577,16594.12606,6818.088664,6246.515616,482.0390891,28.69755642,1.333672376,0,19.50273018,1010,30,28,30,3,0,2,1,0
4850,9783.8223,16088.95626,16558.98782,16591.74331,6807.921008,6280.064384,454.4781639,30.095698,25.06957433,15.55339771,2.659790058,1014,30,29,30,2,1,1,0,0
4859,9796.266355,16084.26186,16543.43442,16589.08352,6792.817162,6286.138848,459.1725573,28.03496971,1.856661213,0,17.614126,1013,30,30,30,2,0,2,0,0
564,1125.573617,1760.47438,2008.01841,2093.70039,968.1267734,629.2114646,245.2983823,72.71634994,5.689298479,2.245648116,12.96563001,79,29,0,0,8,0,0,0,1
4835,9749.651349,16018.85781,16576.3889,16586.15793,6836.50658,6262.754826,494.336156,0,6.451637715,63.19492686,9.769033008,1005,30,29,29,1,0,0,2,0
566,1128.535651,1767.16444,2041.513489,2120.001626,991.4659752,631.9387291,269.0378562,66.30778446,6.690060333,1.311192944,12.18035216,78,28,0,0,8,0,0,0,1
567,1135.864871,1766.596249,2036.202296,2107.821274,971.9564029,626.0351565,269.3288835,70.76040859,4.696222008,0.277163457,0.858568813,76,29,0,0,8,0,0,0,1
4832,9742.64859,16022.55301,16545.92577,16574.62333,6831.974739,6268.579168,511.1720392,0,11.32525316,12.20072228,28.69755642,1004,29,29,29,3,0,2,1,0
569,1136.912889,1777.608283,2071.325465,2139.10477,1002.191881,629.6833609,289.4101118,55.97693356,11.01203377,4.307070101,11.80237117,77,29,0,0,8,0,0,0,1
4849,9780.860241,16075.16308,16543.43442,16571.46939,6790.609151,6277.514577,448.4122784,24.85458697,12.78826655,19.85905879,3.180382747,1013,30,28,30,1,0,2,0,0
571,1138.489548,1770.937505,2067.018395,2127.302399,988.8128503,628.6748918,270.5759845,52.98323096,3.773064628,8.504905659,7.3007727,78,30,0,0,7,0,0,0,1
572,1140.656738,1783.286067,2073.397351,2143.665,1003.008262,630.2807668,288.0393977,65.70741887,10.34856261,1.071885862,4.560230049,79,30,0,0,8,0,0,0,1
4820,9721.213518,15980.41777,16513.19397,16570.03361,6848.820097,6229.480737,520.0785962,51.02295919,14.72351422,12.69760356,5.816685941,999,30,30,30,3,1,2,2,0
574,1147.889008,1807.873622,2096.092489,2166.349073,1018.460065,629.7192757,286.0379096,58.46038103,30.26533926,2.180956808,11.79620265,79,30,0,0,7,0,0,0,1
575,1147.924762,1790.1817,2083.028848,2152.862964,1004.938202,635.3613051,283.2156515,60.63615169,6.895632076,6.631497229,9.197964443,80,29,0,0,6,0,0,0,1
576,1148.297668,1800.408433,2093.911532,2154.55287,1006.255201,641.8840311,282.6204149,58.9514323,10.2267338,10.88268383,1.689905532,81,29,0,0,6,0,0,0,1
4831,9742.406595,16032.52367,16523.57536,16568.28901,6825.882413,6264.984671,459.0090166,22.9925897,25.13240163,32.04267808,21.72105606,1003,29,29,29,1,0,3,0,0
578,1150.197179,1836.331165,2102.494849,2168.081682,1017.884503,650.2112547,259.7613235,63.85422324,35.92273206,6.402360434,1.732609214,82,30,0,0,8,0,0,0,1
4821,9721.709345,15970.39423,16500.49637,16564.21693,6842.507584,6229.921888,520.3457627,47.85374744,4.762999148,9.756371645,15.86681531,1000,30,30,30,4,0,1,2,0
4815,9708.438749,15957.36652,16490.73999,16548.35011,6839.911364,6238.294797,528.5617201,33.84716768,10.63297317,4.811754278,23.7629514,1002,30,29,29,3,0,2,2,0
581,1153.919702,1836.72252,2115.503209,2182.797736,1028.878034,653.9539207,265.7723289,52.57847259,24.84889788,8.00835986,14.71605403,83,30,0,0,7,0,0,0,1
4825,9729.949194,16022.44539,16491.53268,16546.56795,6816.618759,6236.073086,451.0319923,38.08907682,23.42311062,18.05530269,16.94619096,1000,29,29,30,3,0,3,0,0
583,1160.143,1846.130024,2133.588917,2186.280166,1026.137166,676.1881654,280.0675604,50.12556862,9.798859099,7.391332259,2.565680669,83,29,0,0,7,0,0,0,1
4828,9735.664743,16016.86978,16533.72505,16544.20368,6808.538941,6234.729488,492.9914106,2.363501152,17.47555026,23.86385822,8.115132758,1000,29,29,30,1,0,2,1,0
585,1163.008878,1838.988411,2126.197585,2183.714486,1020.705608,673.7136428,276.5147982,56.60015085,2.265890627,10.69437577,0.916750022,83,30,0,0,7,0,0,0,1
4829,9740.173833,16011.22776,16509.86119,16536.08855,6795.914719,6240.243937,498.6334342,11.17036856,11.80998863,0,15.05699081,1001,29,29,30,3,0,2,1,0
4830,9741.356689,16012.40618,16473.47738,16529.62176,6788.265073,6258.210774,458.0680116,49.33974885,12.83871244,3.003195164,6.804630658,1002,30,29,30,2,0,0,0,0
588,1171.029196,1854.396637,2148.24962,2189.043805,1018.014608,667.9592145,279.1922802,38.03054653,7.408225967,14.66070276,2.763638113,84,30,0,0,6,0,0,0,1
4796,9662.389073,15950.33323,16485.92824,16524.58716,6862.198088,6238.195107,532.8804166,9.024679152,21.74904555,2.714596622,29.63424281,995,30,25,29,3,0,1,2,0
590,1171.687866,1855.589517,2152.346789,2190.432991,1018.745125,674.4421587,292.660103,36.69701568,8.459492454,4.097168958,1.38918595,85,30,0,0,7,0,0,0,1
4827,9732.763386,15999.56746,16470.47419,16522.81713,6790.053745,6234.128407,462.3590482,50.64967039,0.675670334,8.547675849,1.693273631,999,29,29,30,1,0,0,0,0
592,1183.218474,1856.179135,2154.961598,2215.015991,1031.797517,671.1781631,296.1676541,35.47139297,1.782497876,2.614808664,24.58300036,86,30,0,0,6,0,0,0,1
4818,9719.873846,15966.02228,16461.92651,16521.12386,6801.250012,6230.459381,477.3769571,44.72206848,15.68905278,18.52727486,14.47527775,998,30,30,30,1,0,0,0,0
594,1184.586784,1869.068485,2156.137325,2227.859227,1043.272443,671.0027326,285.8931126,58.87866591,13.47896805,1.175727414,12.84323655,87,30,0,0,7,0,0,0,1
595,1190.142968,1877.266852,2156.157203,2247.277346,1057.134378,666.0361664,278.8704727,71.70202447,15.08771741,0.019877998,19.41811904,88,30,0,0,8,0,0,0,1
596,1198.54279,1894.363416,2176.963148,2262.53684,1063.99405,670.5256953,261.7937868,70.31419829,21.29493122,9.805945218,15.25949362,87,30,0,0,7,0,0,0,1
4822,9723.620702,16007.39127,16509.86119,16521.03156,6797.410859,6233.745817,472.3791269,0,8.02474712,30.09079862,11.17036856,1001,29,29,30,3,0,2,1,0
4814,9706.21719,15950.69426,16443.39924,16506.64858,6800.43139,6240.237092,492.7049812,18.74113078,4.239973544,0,44.50821256,1001,29,29,29,0,0,0,0,0
4806,9692.184804,15943.79856,16483.21364,16494.95292,6802.768114,6250.668212,533.4702603,9.610779702,0.945547104,5.944819256,2.128496072,998,29,28,28,3,0,0,2,0
4780,9623.414561,15900.58418,16477.26882,16492.82442,6869.409861,6245.422066,574.1689828,0,31.7475537,2.515660109,15.55559896,994,29,30,30,3,0,0,2,0
601,1206.356307,1902.976207,2182.786389,2263.213022,1056.856715,670.910545,273.9869415,79.75045062,0.7093545,5.82324129,0.676182209,88,30,0,0,8,0,0,0,1
602,1206.708334,1911.861317,2183.786389,2276.658599,1069.950265,687.6550821,270.9250726,79.42663283,9.497900723,0,13.44557682,89,30,0,0,7,0,0,0,1
4812,9700.991961,15966.89179,16479.77039,16482.68884,6781.696884,6242.139016,480.4868016,0,23.76081615,32.39179928,2.918450974,999,29,29,28,3,0,0,1,0
4779,9616.5081,15885.75052,16474.75316,16475.58542,6859.077317,6218.144513,558.3696031,0,24.09790894,30.63303921,0.832253006,994,29,30,30,3,0,0,2,0
4817,9716.240078,15951.63123,16447.37859,16469.32366,6753.083584,6232.907399,487.8291527,2.775170065,2.483754495,7.918209421,19.16989835,999,30,30,29,1,0,0,1,0
606,1216.131914,1928.416177,2191.422576,2280.997953,1064.866039,686.8442927,258.3135158,86.80229973,19.43997013,4.692883192,2.773077557,90,30,0,0,6,0,0,0,1
4799,9674.356483,15946.73355,16443.39924,16462.14037,6787.783884,6265.015383,484.1761958,0,7.361681033,12.48949417,18.74113078,997,29,25,28,0,0,0,0,0
608,1218.362094,1913.129781,2186.729693,2278.224876,1059.862782,693.4992233,270.6566083,89.92890648,1.268464276,2.943303173,1.566276447,90,29,0,0,7,0,0,0,1
4781,9623.622843,15876.10983,16444.12012,16457.42298,6833.800134,6250.208085,553.2633875,0,2.278898089,14.7469106,13.30285218,995,30,30,29,1,0,0,2,0
4805,9691.155012,15949.14748,16439.46038,16450.15376,6758.998752,6251.180959,471.6156757,0,6.811506227,18.69723155,10.69337949,997,29,27,28,0,0,0,1,0
4813,9701.169611,15946.45428,16430.90974,16438.82527,6737.655662,6242.628953,473.4140029,2.25338595,2.655718143,11.04145769,5.662144897,1000,29,29,29,0,0,0,0,0
4748,9557.036031,15828.58271,16429.37321,16433.73011,6876.694075,6202.210655,580.3471424,0,44.3360249,20.44335983,4.356892681,989,30,30,29,1,0,0,2,0
4783,9627.199707,15883.67468,16419.86828,16433.16313,6805.963421,6248.910119,531.0917733,9.728151133,7.564857961,5.101826792,3.566692511,996,30,30,30,2,0,0,0,0
614,1229.640636,1941.060284,2209.286885,2291.850416,1062.20978,683.4891453,258.8336894,80.57462766,27.93050274,9.392911286,1.988903788,89,30,0,0,8,0,0,0,1
615,1230.084842,1930.58351,2199.893973,2289.861512,1059.77667,698.3313345,260.8390657,81.10397981,1.167333318,8.471397479,8.863559135,90,30,0,0,7,0,0,0,1
4772,9598.111584,15882.57029,16414.76646,16429.59644,6831.484852,6230.43942,517.5462484,8.621496647,21.01928383,14.64992093,6.208481278,993,29,30,30,1,0,0,0,0
4804,9689.454764,15943.13098,16420.76315,16428.68876,6739.233999,6252.365534,459.1417899,0,1.31067859,18.49038687,7.925609585,996,29,26,28,3,0,0,1,0
4771,9596.120963,15880.0456,16400.11654,16423.38795,6827.266991,6230.994714,492.9937596,21.13050224,18.92992612,27.07717359,2.140915333,994,29,30,30,0,0,0,0,0
4777,9610.017711,15873.83093,16373.03936,16421.24704,6811.229328,6224.157299,499.2084348,6.740612646,12.65591844,0,41.46706318,993,29,30,30,0,0,0,0,0
620,1236.492404,1952.71995,2224.306172,2304.521713,1068.029309,694.0911059,256.566935,67.54424435,13.13643941,9.019287093,12.67129717,91,30,0,0,8,0,0,0,1
621,1244.912626,1960.758211,2254.590005,2321.575085,1076.662458,696.1476576,271.7446279,57.51199948,11.69792696,7.087166207,9.473080339,91,30,0,0,8,0,0,0,1
4795,9659.273433,15942.85302,16402.27277,16412.48466,6753.211232,6237.615066,428.0215136,9.269734607,13.96451747,31.39823647,0.942163786,996,30,24,29,1,0,0,1,0
4792,9654.534092,15942.33597,16370.87453,16411.5425,6757.008409,6231.21643,406.2432614,0,13.58545,22.29529711,40.66797107,998,30,24,29,0,0,1,1,0
624,1252.826661,1956.095608,2232.502839,2312.102004,1059.275343,699.8932885,268.2105638,72.01887443,0.375658354,4.196667096,7.580291258,90,30,0,0,8,0,0,0,1
4760,9576.327279,15827.03687,16408.92985,16409.96448,6833.637196,6222.409628,534.4464763,0,9.299963546,47.44650708,1.034621547,992,30,30,30,1,1,0,2,0
4775,9604.050867,15868.83663,16373.03936,16379.77998,6775.729108,6224.531844,476.2923761,0,7.253915598,27.91035981,6.740612646,993,29,30,30,0,0,0,0,0
4757,9571.225939,15809.8527,16361.48335,16376.76034,6805.534399,6219.261648,526.8874763,10.74145472,19.36510994,24.74317383,4.535536444,991,30,30,30,0,0,1,2,0
628,1259.377197,1982.975474,2269.593598,2324.905114,1065.527917,696.7184109,271.6145312,51.98148699,0.879865905,7.003592832,3.330029648,91,30,0,0,7,0,0,0,1
4753,9563.044634,15790.48759,16336.74017,16372.2248,6809.180168,6207.823352,546.2525863,29.49348645,5.619600745,0,5.991142101,991,30,29,29,0,1,2,2,0
4745,9550.559448,15761.09993,16336.74017,16366.23366,6815.674212,6202.79824,572.867325,24.51675664,7.742239338,2.77292156,4.976729816,987,30,30,30,0,1,1,2,0
4728,9523.244046,15720.42082,16333.96725,16361.25693,6838.012883,6151.363513,613.5464326,6.709867427,6.813259891,0,20.57981077,982,30,30,30,0,1,0,2,0
4761,9576.388383,15834.17501,16345.129,16356.98755,6780.599166,6233.464313,507.0044665,0,16.32231307,3.949526932,11.85854574,993,30,30,30,0,0,2,0,0
4788,9637.778486,15941.8203,16348.57923,16353.39744,6715.618954,6245.896199,385.8206613,0,13.14561354,20.93827365,4.818206861,999,30,25,29,0,0,2,1,0
4759,9572.64974,15827.11568,16341.17948,16344.65605,6772.006311,6218.657491,496.2534055,0,9.808445915,17.8103934,3.476574338,992,30,30,30,0,1,2,0,0
4798,9668.195243,15939.37187,16327.64096,16344.39624,6676.201002,6261.410333,372.7028783,15.61532214,9.766289174,15.56621559,1.139963128,996,30,25,29,0,1,1,1,0
636,1271.015349,1990.036013,2277.625473,2326.951606,1055.936258,689.742862,279.5575845,47.27964139,8.277802434,8.031875244,2.046492025,92,30,0,0,7,0,0,0,1
4790,9641.177009,15929.60558,16312.07474,16343.25628,6702.079272,6244.275468,353.584697,19.84721685,1.153099193,28.88447041,11.33432087,1000,30,25,29,0,1,0,1,0
638,1274.131286,2018.060125,2295.020265,2330.427002,1056.295715,708.8441877,259.5653484,31.93134108,12.08465086,17.39479234,3.475395015,93,30,0,0,4,0,0,0,1
4718,9505.345329,15681.26057,16333.96725,16340.67712,6835.33179,6121.576777,639.2643699,0,15.33846766,13.44230821,6.709867427,979,30,29,27,0,1,0,2,0
4764,9588.816279,15819.44348,16323.36908,16333.73044,6744.914162,6223.672203,480.8013369,0,1.954998163,23.12426548,10.36135822,993,30,30,30,0,1,1,0,0
641,1280.414285,2020.034904,2301.068756,2342.282137,1061.867853,709.6217286,274.9853614,29.35824508,13.99889068,6.048491014,11.85513574,94,30,0,0,5,0,0,0,1
4722,9516.255433,15677.27118,16320.52494,16333.16286,6816.907425,6151.033962,638.9433903,9.134920681,9.981785718,4.310373209,3.502993911,978,30,29,29,0,1,0,2,0
4787,9637.468026,15896.8885,16283.19027,16331.92196,6694.453934,6245.102262,382.4139545,34.56067433,14.31821057,3.887819793,14.17101294,998,30,30,30,0,1,0,1,0
4717,9505.299348,15669.42572,16316.21457,16329.65986,6824.360516,6115.72345,644.2598329,0,3.402919104,2.529020231,13.44529389,978,30,29,27,0,2,0,2,0
645,1286.525384,2035.018081,2306.951691,2342.501696,1055.976312,731.5347402,266.0506759,35.33044657,16.95795581,5.882934247,0.219558799,95,30,0,0,5,0,0,0,1
646,1288.695233,2038.863341,2330.598004,2352.26474,1063.569506,731.3396708,280.4871972,14.16881027,1.828436988,11.24746587,7.497925289,96,30,0,0,2,0,0,0,1
4785,9628.609261,15885.45248,16279.30245,16317.75095,6689.141687,6251.436343,393.8499764,9.725219187,5.406873368,0,28.72327493,997,29,30,30,0,0,0,1,0
4707,9486.951553,15667.28939,16313.68555,16315.15469,6828.203141,6116.280887,620.7609003,0.702948378,2.056953855,25.63525541,0.766195684,977,30,29,27,0,2,0,2,0
649,1293.222904,2038.446333,2319.350538,2344.766814,1051.54391,741.795176,268.5053573,23.15115785,1.428252835,12.39884752,2.265118287,97,30,0,0,5,0,0,0,1
650,1294.653378,2071.979853,2352.469018,2359.246195,1064.592817,743.7929555,271.2519113,0.881957745,4.533519696,9.237253591,5.895219266,98,30,0,0,0,0,0,0,1
4713,9497.676805,15666.21314,16288.05029,16314.3885,6816.711693,6113.127523,621.8371569,9.43209469,0.40880895,0,16.9061091,979,30,29,27,0,2,0,2,0
652,1298.101853,2068.179502,2343.231764,2353.350976,1055.249123,740.7614878,262.4185025,9.032975274,0.316160538,12.63376029,1.086236063,99,30,0,0,1,0,0,0,1
4756,9568.552712,15791.30723,16300.24482,16300.66692,6732.114206,6218.564746,482.8600449,0,4.189773755,26.07754104,0.422100748,992,30,30,29,0,1,0,0,0
4705,9482.398715,15621.0228,16288.05029,16297.48239,6815.083675,6118.142717,635.0861614,0,19.4813666,31.94133522,9.43209469,976,30,30,30,0,2,0,2,0
4770,9596.01722,15834.65261,16279.30245,16289.02767,6693.010453,6231.019651,419.7036891,0,7.615741755,24.94615181,9.725219187,993,30,30,30,0,0,0,1,0
656,1304.403404,2075.914155,2361.256856,2362.566817,1058.163412,763.7760971,276.5548624,0,1.734653961,8.787837751,1.309961225,100,30,0,0,0,0,0,0,1
4735,9533.181428,15770.86799,16274.16728,16280.75758,6747.576151,6187.239391,476.9847528,0,28.44716716,26.31453756,6.590301954,988,30,30,30,0,0,0,0,0
658,1313.081918,2094.141447,2362.626483,2385.184203,1072.102285,758.8979348,267.1154088,0,20.16159387,1.369627156,22.55772055,99,30,0,0,0,0,0,0,1
4768,9592.218634,15828.551,16254.3563,16277.1697,6684.951064,6227.224846,416.2260454,15.5246034,5.107523871,9.579251695,7.288793389,993,30,30,29,1,0,0,1,0
660,1314.848525,2102.782933,2382.084578,2408.315819,1093.467295,761.0656309,277.674206,16.57684251,18.86877761,1.627438689,9.654399182,100,30,0,0,2,0,0,0,1
4743,9549.175613,15755.3169,16247.85274,16271.42827,6722.252654,6195.062814,490.3939656,7.773838073,2.07847733,2.141869035,15.80168943,986,30,29,30,1,1,0,0,0
4750,9561.416597,15812.48848,16244.77705,16269.8809,6708.464308,6199.683329,432.2885674,5.346460694,28.3885559,0,19.7573944,990,30,30,29,0,0,0,1,0
663,1320.903835,2095.982583,2375.501091,2390.009652,1069.105817,773.2376121,266.6438998,9.683112319,1.841136075,12.87460823,4.825448388,100,30,0,0,0,0,0,0,1
664,1321.241023,2097.241779,2380.457139,2398.66142,1077.420397,774.7415595,278.2593119,9.552512668,0.259196133,4.956048039,8.651768531,101,30,0,0,1,0,0,0,1
4691,9441.106011,15600.3352,16256.10896,16264.41893,6823.312922,6120.764666,606.6913573,0,38.46452182,49.08240251,8.309973868,974,29,29,30,0,1,0,2,0
4733,9530.693173,15744.23843,16245.71087,16255.62658,6724.933404,6184.736055,486.0337161,3.473065949,1.809199068,15.43872684,6.442641158,986,30,30,30,0,1,0,0,0
4755,9566.799041,15798.73691,16244.77705,16250.12351,6683.324469,6206.594496,407.1928518,0,14.34336969,38.84729094,5.346460694,991,30,30,29,0,0,0,1,0
668,1326.762642,2116.47687,2387.928826,2408.680505,1081.917863,770.4791367,265.6077074,20.38699327,0.235091254,5.844248422,0.364685944,102,30,0,0,2,0,0,0,1
4729,9523.600582,15733.8074,16230.27214,16249.18394,6725.583354,6153.670598,462.297682,3.231380575,20.53621643,34.16706474,15.68041222,983,30,30,30,1,0,0,0,0
670,1338.007786,2126.995551,2401.162942,2409.48146,1071.473674,764.775147,260.9332756,7.517563059,11.21261754,13.23411615,0.800954303,101,30,0,0,1,0,0,0,1
4746,9556.002206,15787.11746,16205.92976,16244.58713,6688.584919,6199.314698,418.8123011,4.184050496,2.800553549,0,34.47331575,988,30,30,29,3,1,0,1,0
672,1338.603619,2129.860688,2406.232938,2417.351913,1078.748294,777.8732511,271.3022546,3.248522139,3.383817419,5.069995223,7.870453277,102,30,0,0,2,0,0,0,1
4731,9527.265655,15729.2188,16196.10508,16233.50352,6706.237869,6153.994919,458.8946123,35.85423575,15.95822522,7.991667269,1.544209565,985,30,30,30,2,0,0,0,0
4730,9523.808752,15715.42923,16188.11341,16231.95931,6708.150562,6156.150133,472.6841832,25.12022417,2.470343249,0,18.72567885,984,30,30,30,1,1,0,0,0
4721,9514.199077,15670.98889,16188.11341,16213.23364,6699.034558,6152.01406,503.515692,24.06978678,4.77574763,13.60883376,1.05043739,977,30,29,28,0,1,0,0,0
676,1352.326765,2171.349401,2419.609565,2432.393789,1080.067024,774.6687854,238.9837806,11.92219378,22.35385068,9.276383334,0.862030189,101,30,0,0,0,0,0,0,1
4702,9477.805806,15626.92211,16174.50458,16212.1832,6734.377392,6121.168725,547.5824714,11.26566035,27.94757511,0,26.41296019,976,30,30,29,1,1,0,0,0
4734,9531.543487,15773.39354,16205.92976,16210.11381,6678.570323,6184.639999,407.4360751,0.192585941,31.21005138,25.10014637,3.991464555,987,30,30,30,3,0,0,1,0
4698,9471.344639,15587.11947,16207.02656,16209.06022,6737.715586,6101.96961,584.0075166,0,3.805221273,35.89957072,2.033667251,973,30,30,29,3,1,0,2,0
4742,9547.617151,15759.24669,16180.82961,16206.12234,6658.505193,6186.190245,421.5829258,14.95190583,17.4392904,0,10.34082648,985,30,30,30,2,1,0,1,0
681,1357.013743,2156.045126,2410.333182,2431.531759,1074.518016,772.8469451,250.1878119,7.01873108,7.184437943,4.100244336,14.17984603,101,30,0,0,0,0,0,0,1
4736,9534.874903,15753.35769,16180.82961,16195.78152,6660.906615,6194.343895,414.9144183,5.544742691,11.13888849,12.55750708,9.407163136,989,30,30,30,2,0,0,1,0
