,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
0,0.0,8.029243136,14.6436424199,60.7447710173,60.7447710173,0.0,0.0,34.2966737096,8.029243136,6.61439928393,11.8044548878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.742759099959,1.65053790482,8.91547695207,11.7943647471,11.0516056471,0.0,0.0,0.0,0.90777880486,7.26493904725,2.87888779501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.95644734883,3.58054361744,3.58054361744,48.9403161296,47.9838687807,0.0,0.0,0.0,2.62409626861,0.0,45.3597725121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.14333227702,22.8966468807,27.0731295,69.3347296022,64.1913973252,0.0,0.0,17.5140566145,17.7533146037,4.17648261934,24.7475434877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,11.0706803021,12.471629854,12.471629854,43.4173754671,32.346695165,0.0,0.0,0.0,1.40094955193,0.0,30.9457456131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,11.8134604905,15.0153192467,19.2195767043,28.1104127425,16.296952252,0.0,0.0,0.0,3.20185875625,4.20425745762,8.89083603811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,12.5723388052,36.6094286419,90.8977753809,104.752277787,92.1799389815,0.0,9.89253941795,0.0,24.0370898367,44.3958073211,13.8545024058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,14.9227598184,16.377126776,21.4783265407,44.5871861145,29.6644262961,0.0925594283563,2.84244992836,6.6320862018,1.36180752926,2.25874983631,16.4767733721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,16.5676891942,16.6524636501,83.1550375507,88.4895630567,71.9218738625,0.0,0.0,0.0,0.0847744559139,66.5025739005,5.33452550609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,16.8023958629,37.1440392589,61.2529509667,90.6937757567,73.8913798938,0.0,16.7038293951,7.34572444599,20.341643396,7.40508231264,22.0951003441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
10,26.0007448691,35.1408993523,53.847868654,68.5986754126,42.5979305435,0.0,0.0,11.4691135943,9.14015448316,18.7069693017,3.28169316438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11,27.1328864447,34.9709401598,34.9709401598,65.3169822483,38.1840958035,0.0,0.0,0.0,7.8380537151,0.0,30.3460420884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
12,27.7824569283,33.4233101661,46.5019680598,53.8933655546,26.1109086263,0.0,0.0,0.0,5.64085323783,13.0786578937,7.39139749479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13,31.9109865323,32.0014120892,42.0991012038,73.7545034835,41.8435169512,0.0,0.0,27.2356283985,0.0904255569181,10.0976891145,4.41977388127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,31.9574699002,35.6024772858,99.2759513848,111.324534813,79.367064913,1.46584026586,47.5525602649,0.0,2.17916711969,16.1209138342,12.0485834284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,32.9795353875,38.1420583812,99.2759513848,141.697593602,108.718058215,1.99140477236,61.1338930036,12.0485834284,3.17111822141,0.0,30.3730587892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,34.3275684714,57.0886112837,90.990713352,95.3249285318,60.9973600604,0.8133308809,4.16433968291,0.0,21.9477119314,29.7377623854,4.33421517973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17,34.6980557877,58.0870565103,80.1586635454,109.482124942,74.7840691542,0.0,16.6212531506,24.0947299084,23.3890007226,5.45035388452,5.22873148802,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18,34.7363418683,40.50143501,46.1739424603,73.9576389487,39.2212970804,0.0,1.59766619373,27.5805610232,5.76509314172,4.07484125654,0.203135465176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19,37.6059794111,46.8858036608,61.0788450083,74.973276185,37.3672967739,2.89545559898,0.0,12.8787939404,6.3843686508,14.1930413474,1.01563723629,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
20,39.1770355037,39.5328534382,119.306231909,120.829032092,81.6519965887,0.0,51.3649219428,0.0,0.355817934529,28.4084565279,1.52280018349,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
21,40.9115821489,63.1929701924,121.47489235,124.796340479,83.8847583301,0.0,27.7977431597,0.0,22.2813880435,30.4841789977,3.32144812932,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
22,43.5300314395,48.6292656494,61.0788450083,103.333212447,59.8031810078,3.35577222132,12.4495793589,13.8944311767,1.74346198852,0.0,28.3599362623,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
23,44.2173759075,52.7814854468,74.7083096609,104.253393454,60.0360175463,4.41188974184,8.29735956146,28.6249027864,4.15221979746,13.6294646526,0.920181006567,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,44.7076268378,65.100101529,152.153126371,156.006793182,111.299166344,0.0,54.2061303799,0.0,20.3924746913,32.8468944619,3.85366681127,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
25,44.7114568274,81.6725962189,101.899773883,123.70493251,78.9934756824,8.07002861943,19.1150673298,16.7961262719,28.891110772,1.1121103348,5.00903235439,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
26,52.6888261882,66.7462838229,102.590501217,159.477123261,106.788297072,0.0,32.5296675619,39.1070923859,14.0574576347,3.3145498317,17.7795296583,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
27,53.3193426583,59.6925968425,87.8730152513,111.319195468,57.9998528092,4.76771385203,20.4660667029,21.6091096906,1.60554033219,7.71435170582,1.83707052566,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
28,60.5743619392,66.1854428131,139.361420718,147.389173259,86.8148113201,0.0,55.2894495367,0.0,5.61108087388,17.8865283683,8.02775254134,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
29,61.2883615659,66.1182847877,100.787663549,118.695900155,57.4075385895,0.0,21.7547304636,10.5315319188,4.82992322177,12.9146482974,7.3767046879,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
30,62.3601893763,105.538431344,128.653548664,137.419166141,75.0589767646,3.75809541141,12.649441811,7.82382023636,39.4201465566,10.4656755086,0.94179724063,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,63.6814167486,85.0566635119,104.698827456,129.713974916,66.0325581669,17.9911794703,16.8431103716,19.0061050536,3.38406729302,2.79905357276,6.00904240568,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
32,66.5095391263,80.3318181572,144.076250877,166.617037139,100.107498013,0.0,59.0296025608,3.31292238245,13.8222790309,4.7148301589,19.2278638797,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
33,68.0499909252,99.4053507471,118.187873155,136.4773689,68.427377975,17.0066725867,5.2934767092,11.5261017602,14.3486872352,13.489045699,6.76339398472,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
34,69.8533633514,74.5184082211,164.462253934,169.254630427,99.401267076,0.0,77.6347181496,0.0,4.66504486976,12.3091275629,4.79237649366,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
35,71.0161537208,99.6654360005,173.679212797,175.634288684,104.618134963,0.0,41.5237056765,0.0,28.6492822797,32.4900711201,1.95507588656,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
36,72.5589795034,109.04789019,142.982928232,146.059351791,73.5003722877,26.8463712437,19.6056584736,0.0,9.64253944327,14.3293795685,3.07642355874,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,76.4732993622,81.0425069296,141.189141677,171.053523993,94.580224631,0.0,21.547994287,18.2879815837,4.56920756732,38.5986404604,11.5764007326,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
38,77.0410145469,111.643872629,152.820373005,153.062088183,76.0210736366,28.4974167973,31.3390556036,0.0,6.10544128452,9.83744477227,0.241715178853,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,79.5928467389,113.641074755,163.138336658,163.153353308,83.5605065693,29.4550434514,39.1792982496,0.0,4.59318456473,10.317963653,0.0150166504949,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,81.3561644651,120.707733496,171.699204622,188.659844978,107.303680513,30.2877081637,42.4306031613,0.0,9.06386086759,8.56086796397,16.9606403563,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,82.3384979992,124.65496333,171.699204622,216.929499176,134.591001176,31.3025767559,47.0442412914,16.9606403563,11.0138885752,0.0,28.2696541977,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,84.8129824119,128.59553843,183.187997566,227.882583024,143.069600612,35.8947510844,43.1036661917,33.7415016092,7.88780493356,11.4887929448,10.9530838482,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43,94.0399530625,146.73388992,185.829744265,231.857894351,137.817941288,30.6150102677,36.4541076466,42.0528387587,22.0789265897,2.64174669871,3.97531132671,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
44,96.5589102956,127.914478275,201.540791527,212.713525566,116.15461527,0.0,45.5976750642,0.0,31.3555679797,28.0286381871,11.1727340391,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
45,98.4168107641,106.988495911,215.529155004,223.139600815,124.722790051,0.0,97.7374620826,0.0,8.57168514742,10.80319701,7.61044581048,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
46,100.881656532,101.817054533,204.725957994,210.050003789,109.168347258,0.0,71.8621582643,0.0,0.935398001146,31.0467451971,5.32404579533,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
47,101.985066483,166.005217217,211.177292157,266.695284454,164.710217971,26.610471947,44.4111272575,42.7678054921,37.4096787869,0.760947682548,12.750186805,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
48,102.281358959,150.88607385,195.149903268,249.867694211,147.586335252,44.452530961,34.9436704153,36.707991083,4.15218392996,9.32015900239,18.0097998603,7.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
