,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
0,0.0,0.940683897848,64.5730110481,65.5670248135,65.5670248135,0.0,0.0,0.0,0.940683897848,63.6323271503,0.994013765381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
1,1.00422862338,13.2905305668,16.8677507418,32.6985410819,31.6943124586,0.0,0.0,0.0,12.2863019434,3.57722017501,15.8307903401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2,1.56308285566,25.1716533304,41.7471779445,73.156555398,71.5934725424,0.0,0.0,15.8698872111,23.6085704747,16.5755246141,15.5394902425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
3,3.94072218968,30.0589968073,38.7849196686,51.2566087165,47.3158865268,0.0,0.0,8.51718070972,26.1182746176,8.72592286131,3.95450833815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,4.05758557227,5.29096261278,17.0397452763,34.4013024777,30.3437169054,0.0,0.0,0.0,1.23337704052,11.7487826635,17.3615572014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,4.49283929733,30.6794965492,91.9741297245,96.4102558214,91.9174165241,0.0,0.0,0.0,26.1866572518,61.2946331753,4.43612609689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0
6,6.57937389099,17.0812849161,21.6915704999,42.0762428816,35.4968689906,0.0,0.0,10.4550061907,10.5019110251,4.61028558386,9.92966619095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,9.61285487912,14.0231354208,14.0231354208,32.1465766906,22.5337218115,0.0,0.0,0.0,4.41028054164,0.0,18.1234412699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,9.7054526603,23.93970852,26.0694811449,47.3021003783,37.596647718,4.31768276046,0.0,16.0067617366,9.91657309921,2.12977262497,5.22585749676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9,9.73101785309,17.3462022986,22.6598043842,55.3982174937,45.6671996406,0.0,0.0,11.7414980935,7.61518444548,5.31360208563,20.996915016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
