,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
0,0.0,0.940683897848,64.5730110481,65.5670248135,65.5670248135,0.0,0.0,0.0,0.940683897848,63.6323271503,0.994013765381,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1.14768985529,13.4339917987,17.0112119737,32.8420023139,31.6943124586,0.0,0.0,0.0,12.2863019434,3.57722017501,15.8307903401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2,1.78638040647,25.3949508812,41.9704754953,96.4358868915,94.6495064851,0.0,0.0,38.9259211538,23.6085704747,16.5755246141,15.5394902425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,4.50368250249,30.6219571201,42.5812220468,52.6298736992,48.1261911967,0.0,0.0,6.09414331428,26.1182746176,11.9592649267,3.95450833815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,4.63724065402,5.87061769454,17.619400358,34.9809575594,30.3437169054,0.0,0.0,0.0,1.23337704052,11.7487826635,17.3615572014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,5.13467348266,31.3213307345,59.9261225135,64.3622486104,59.2275751277,0.0,0.0,0.0,26.1866572518,28.604791779,4.43612609689,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
6,7.51928444684,18.0211954719,22.9354507451,43.4495078643,35.9302234175,0.0,0.0,10.5843909282,10.5019110251,4.91425527322,9.92966619095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,10.9861198619,15.3964004035,15.3964004035,33.5198416734,22.5337218115,0.0,0.0,0.0,4.41028054164,0.0,18.1234412699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,11.0919458975,25.3129735027,27.4427461277,48.6753653611,37.5834194636,4.30445450601,0.0,16.0067617366,9.91657309921,2.12977262497,5.22585749676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9,11.1211632607,18.7363477062,18.7363477062,80.896396649,69.7752333884,0.0,0.0,41.1631339268,7.61518444548,0.0,20.996915016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,12.0387929661,17.9177582243,18.2965189545,59.899481633,47.8606886669,1.39519883267,0.0,16.6844386049,4.48376642555,0.378760730232,24.9185240736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,12.8705418638,61.8667778693,75.8885089344,129.98764611,117.117104247,5.04721636053,0.0,41.6040607722,43.9490196451,14.021731065,12.4950764037,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
12,16.2245383978,19.0392058776,21.2089584815,28.5858806099,12.3613422121,1.79665707417,0.0,0.0,1.01801040564,2.16975260397,7.37692212833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13,16.4103927231,46.8852356967,59.6105333616,103.164458981,86.754066258,2.32595498308,0.0,36.8253535299,28.1488879905,12.7252976649,6.72857208958,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
14,16.9696348269,33.3564907103,51.4220313833,56.9343217454,39.9646869186,2.06957105071,0.0,0.0,14.3172848327,18.065540673,5.51229036212,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
15,18.7448660924,63.9530708871,77.1871165244,140.730783365,121.985917273,6.65008478876,11.9354380473,52.8005295859,38.5581200059,1.29860759006,10.743137255,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
16,19.5984691049,49.7011516913,77.9781371904,83.7086007196,64.1101316147,11.7228616296,0.0,0.0,18.3798209568,28.2769854991,5.7304635292,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
17,22.8395720877,52.9066660058,64.5730110481,79.9651208769,57.1255487893,24.045663609,11.6663450423,0.994013765381,6.02143030914,0.0,14.3980960634,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
18,23.6512704487,47.4579493614,63.0316862456,101.646720363,77.9954499144,1.66170305398,0.474219333154,29.7355234167,22.1449758587,15.099517551,8.87951070082,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
19,26.7456935301,53.6702665303,59.6105333616,117.492569707,90.7468761765,22.9554581612,5.94026683135,43.5539256195,3.96911483896,0.0,14.3281107255,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
20,28.0049175616,35.5093665171,44.8385573456,71.3278058999,43.3228883383,2.61703955856,7.07185552969,7.79131635361,4.88740939699,2.25733529882,18.6979322007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21,29.7581776019,51.5334227364,53.6668453386,74.9798068028,45.2216292009,3.5983131084,0.0,3.26747640683,18.1769320262,2.13342260217,18.0454850573,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
22,29.8583037968,76.5612187082,96.33439841,107.631889612,77.7735858149,23.0483622091,0.0,0.0,23.6545527023,19.7731797018,11.2974912017,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
23,29.944846185,44.3583495732,47.9321686946,92.7672096623,62.8223634772,5.56452033207,0.480207772425,23.3956372053,8.84898305609,3.09361134894,21.4394037624,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
24,32.8231814766,55.6359303812,59.7770960807,101.972257486,69.1490760092,11.5351680966,1.04100434781,24.8859258541,11.277580808,3.10016135168,17.309235551,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
25,33.8888263432,82.7069580576,86.4937349913,105.176439836,71.2876134925,19.7814401871,3.78677693367,4.83337317857,29.0366915274,0.0,13.8493316658,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
26,34.6610375454,48.7835282548,69.4548640305,103.521991597,68.8609540516,12.796911816,14.2481579908,32.1918563326,1.32557889339,6.4231777849,1.87527123391,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
27,35.504779517,58.8404005249,62.942067238,108.721223925,73.2164444079,13.2787487378,0.93669555575,39.0301902478,10.0568722701,3.16497115731,6.74896643912,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
28,37.4066757027,62.4083691669,67.5298270818,80.3328072152,42.9261315125,24.4601021667,0.0,0.0,0.541591297575,5.12145791491,12.8029801334,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
